system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
00000000000000000183_0,0.0892,0.0141,0.0264,0.0219,0.274,0.5088106,0.851977,-0.82423437,0.475122488578766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45757722924628,9.203195170040292]}"
00000000000000000184_0,0.018,0.0058,0.008,0.0063,0.046,0.43750003,0.7590822,-0.7037037,0.10782183616022686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4576670607747,9.200230729602698]}"
00000000000000000185_0,0.0593,0.0195,0.0343,0.0236,0.3651,0.72054666,0.8785696,-0.82824236,0.5764037299030135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46081116426912,9.202925675455056]}"
00000000000000000186_0,0.1584,0.0273,0.0558,0.0468,0.3454,0.37117904,0.7613463,-0.7218345,0.5020174939581465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45829588147359,9.205081632136942]}"
00000000000000000187_0,0.052,0.0191,0.0285,0.0228,0.2144,0.6096096,0.80775714,-0.7653355,0.38985348883381743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45461278880869,9.205979947421062]}"
00000000000000000188_0,0.0222,0.0046,0.0113,0.0076,0.0838,0.5811321,0.83369803,-0.7623554,0.1932702124028677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45425346269505,9.20265618086982]}"
00000000000000000189_0,0.0778,0.0219,0.0478,0.0497,0.2916,0.57877636,0.7087606,-0.71832645,0.43129678991026477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4531754843541,9.20121887641523]}"
0000000000000000018a_0,0.0201,0.0068,0.0125,0.0104,0.0774,0.5876923,0.76309794,-0.7219132,0.17097652006654826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45542127256441,9.201847697114113]}"
0000000000000000018b_0,0.014,0.0039,0.0093,0.0066,0.0558,0.5988538,0.7884615,-0.71428573,0.1312233246626274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45398396810981,9.199062919733342]}"
0000000000000000018c_0,0.013,0.0013,0.0079,0.0043,0.0498,0.58598727,0.8410351,-0.7261699,0.123172714774507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45605009326329,9.199961235017462]}"
0000000000000000018d_0,0.1337,0.0471,0.0633,0.0672,0.3387,0.43395427,0.668884,-0.6850746,0.4495529318520086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45973318592817,9.205979947421062]}"
0000000000000000018e_0,0.0622,0.0164,0.0319,0.0219,0.4026,0.732358,0.8968198,-0.85316455,0.6176852259536574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46018234357024,9.210291860784835]}"
0000000000000000018f_0,0.2153,0.1256,0.1362,0.1306,0.3978,0.2976676,0.5056775,-0.48988765,0.3897316104399471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45946369134295,9.213346132750843]}"
00000000000000000190_0,0.0727,0.024,0.048,0.0439,0.3798,0.67867404,0.7927779,-0.7755961,0.5454692958179727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4651230776329,9.201039213358404]}"
00000000000000000191_0,0.0644,0.0149,0.0305,0.0139,0.3351,0.677597,0.9203438,-0.833151,0.5674911615375472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4688960018262,9.200679887244757]}"
00000000000000000192_0,0.0928,0.0219,0.0433,0.0626,0.3059,0.53448707,0.6602442,-0.75200456,0.4202072594510378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4681773495989,9.197895109863987]}"
00000000000000000193_0,0.224,0.0587,0.0802,0.052,0.3697,0.24541014,0.75337917,-0.6434763,0.5170337552117081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46629088750225,9.20723758881883]}"
00000000000000000194_0,0.0786,0.0207,0.0404,0.0262,0.3896,0.6642461,0.8739779,-0.812093,0.5952173045240478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46539257221814,9.21595124707479]}"
00000000000000000195_0,0.0537,0.0163,0.03,0.0243,0.2349,0.62785864,0.8125,-0.7734994,0.4160958879029134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46422476234878,9.212357985938311]}"
00000000000000000196_0,0.1024,0.0378,0.0534,0.0368,0.3562,0.55342346,0.8127226,-0.7392578,0.5365061674933467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46179931108165,9.213525795807666]}"
00000000000000000197_0,0.2815,0.2138,0.2214,0.2048,0.4248,0.20288828,0.34942824,-0.31476325,0.2921388275332142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46727903431479,9.203015506983467]}"
00000000000000000198_0,0.1206,0.0309,0.0569,0.0478,0.3552,0.4930643,0.7627792,-0.7238534,0.510631219504729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.47015364322397,9.202746012398231]}"
00000000000000000199_0,0.0997,0.0386,0.0655,0.0598,0.3106,0.5140142,0.67710584,-0.6516884,0.4322150911371031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4688960018262,9.202566349341408]}"
0000000000000000019a_0,0.0988,0.0303,0.0574,0.0471,0.3516,0.5612788,0.76373214,-0.7193154,0.5082341061816432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46844684418413,9.20589011589265]}"
0000000000000000019b_0,0.0967,0.0216,0.0491,0.0581,0.2725,0.4761647,0.64851785,-0.6946517,0.38718999427042644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46386543623512,9.2100223661996]}"
0000000000000000019f_0,0.06995,0.0153,0.0341,0.02715,0.43185,0.7212037,0.8816993,-0.85363233,0.6330031169667539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10858174136585,9.014099802733133]}"
000000000000000001a0_0,0.1308,0.045,0.06875,0.07235,0.3311,0.43364364,0.6413434,-0.656121,0.4296031663792722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.09429852834836,9.034132233568998]}"
000000000000000001a1_0,0.20165,0.05375,0.1077,0.1558,0.36015,0.2821289,0.39606553,-0.539596,0.3017126940863577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11361230695692,9.011135362295539]}"
000000000000000001a2_0,0.1659,0.0357,0.06925,0.09515,0.206,0.10782466,0.368089,-0.49682105,0.20754540099603142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11253432861598,9.018860873738966]}"
000000000000000001a3_0,0.089,0.0248,0.0523,0.05925,0.2989,0.54111886,0.66913307,-0.702164,0.4188953064246912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11379197001375,9.029101667977928]}"
000000000000000001a7_0,0.28105,0.0498,0.0831,0.1242,0.17395,-0.2353846,0.16686232,-0.3534332,0.09349746298466813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11019870887728,9.039791619858951]}"
000000000000000001ad_0,0.12265,0.0277,0.0616,0.07165,0.2239,0.29216567,0.5151413,-0.5684764,0.2870655636292317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.08459672327986,9.040330609029422]}"
000000000000000001af_0,0.07055,0.0168,0.0322,0.0249,0.3545,0.668039,0.86874014,-0.8334626,0.5622014951749632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11522927446833,9.03107796160299]}"
000000000000000001b0_0,0.2154,0.0491,0.0711,0.0953,0.15305,-0.16922238,0.23253477,-0.36560342,0.11575467800335032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11783438879229,9.022364303347032]}"
000000000000000001b1_0,0.24525,0.04655,0.06655,0.09955,0.1375,-0.28151533,0.16009282,-0.34770888,0.07723356916510749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11352247542851,9.023981270858448]}"
000000000000000001b2_0,0.11085,0.0298,0.05935,0.06895,0.2666,0.41263747,0.58903295,-0.63583374,0.35482618563877266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11478011682628,9.020298178193556]}"
000000000000000001b3_0,0.2018,0.0365,0.0671,0.0991,0.16965,-0.086552694,0.26251164,-0.43315732,0.1376585399949926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10579696398509,9.023442281687975]}"
000000000000000001b4_0,0.2613,0.0498,0.077,0.119,0.19355,-0.14895019,0.23852184,-0.43078914,0.1376223039544166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10624612162715,9.030808467017755]}"
000000000000000001b5_0,0.24815,0.06,0.0963,0.1531,0.2571,0.017713964,0.25353485,-0.45500848,0.17139088491927318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.09699347420072,9.021555819591324]}"
000000000000000001b6_0,0.1958,0.054,0.0845,0.1353,0.2459,0.1134254,0.29013643,-0.4884988,0.1882660170445813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10094606145084,9.019849020551497]}"
000000000000000001b7_0,0.0702,0.01465,0.02905,0.0316,0.2646,0.58064514,0.7866307,-0.8021454,0.43896007563097206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10247319743384,9.01904053679579]}"
000000000000000001b8_0,0.0887,0.0204,0.0391,0.05295,0.2599,0.4911073,0.66149914,-0.73846155,0.3818970374311036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10193420826337,9.017782895398023]}"
000000000000000001b9_0,0.1333,0.04025,0.07095,0.08085,0.2982,0.38215527,0.57340723,-0.61560345,0.3708833593205932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10301218660432,9.013021824392188]}"
000000000000000001ba_0,0.09875,0.02205,0.03915,0.03385,0.37545,0.583509,0.8345956,-0.8111433,0.5635103790039047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10750376302491,9.011135362295539]}"
000000000000000001bb_0,0.21035,0.0459,0.0703,0.1151,0.20015,-0.024847768,0.26978588,-0.48012573,0.15648574484814168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.0991494308826,9.02092699889244]}"
00000000000000000677_0,0.14865,0.07825,0.085,0.08365,0.1798,0.09483939,0.3649649,-0.35800606,0.18891218059399217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.89200707492834,10.73311593042425]}"
00000000000000000678_0,0.2655,0.2557,0.2611,0.2395,0.4238,0.22965324,0.27785316,-0.23755293,0.23764290169482424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.95650611232813,10.797075978653558]}"
00000000000000000679_0,0.04715,0.0329,0.0399,0.03145,0.1004,0.36089462,0.5229427,-0.4312188,0.16368600403336003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91841754428145,10.782343607994]}"
0000000000000000067a_0,0.05775,0.02915,0.04145,0.03065,0.2006,0.5529321,0.73491895,-0.6575088,0.34861538396956965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93171261048643,10.803903174812866]}"
0000000000000000067b_0,0.0751,0.03515,0.04275,0.03355,0.2222,0.49478644,0.7376344,-0.6772976,0.3744293799276422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.86981868741059,10.828247519012505]}"
0000000000000000067c_0,0.1829,0.06975,0.084,0.0884,0.1825,-0.0010946685,0.34736067,-0.36960602,0.18309768870890658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72680689417876,10.835254378228639]}"
0000000000000000067d_0,0.0512,0.0262,0.0348,0.0353,0.11415,0.38070762,0.5276012,-0.5327291,0.18211563769076677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71926104579215,10.85007658041661]}"
0000000000000000067e_0,0.4913,0.537,0.5452,0.5368,0.644,0.1345019,0.090785876,-0.08308107,0.09566869846585775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.7120745235192,10.840284943819707]}"
0000000000000000067f_0,0.3531,0.1476,0.1795,0.1693,0.4044,0.06772276,0.40979603,-0.3851687,0.3284436813337607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68737085320592,10.840284943819707]}"
00000000000000000680_0,0.25355,0.1403,0.17085,0.16845,0.4012,0.22550593,0.4085842,-0.40267462,0.32639181011614504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.64604835013641,10.95131671293688]}"
00000000000000000681_0,0.1386,0.0473,0.0696,0.063,0.3355,0.4153132,0.6838143,-0.65638113,0.45492487480516236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68620304333656,10.848818939018843]}"
00000000000000000682_0,0.11275,0.0275,0.0472,0.029,0.3681,0.53103876,0.8539411,-0.7726944,0.5669936351227965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68476573888196,10.840913764518591]}"
00000000000000000683_0,0.2812,0.2757,0.29215,0.2823,0.4282,0.2072174,0.20534836,-0.18886654,0.18079307414217075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.66742825389846,10.820342344512254]}"
00000000000000000684_0,0.4389,0.534,0.5221,0.4852,0.59,0.14685585,0.09747023,-0.061055664,0.09979684018182594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.67407578700094,10.81549144197801]}"
00000000000000000685_0,0.0901,0.04675,0.0613,0.0574,0.2413,0.45624623,0.6156679,-0.5948447,0.345373736332162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68153180385914,10.812167675426766]}"
00000000000000000686_0,0.1293,0.1922,0.18365,0.1774,0.1971,0.2077206,0.052603487,-0.03532501,0.03379074758351129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.85661345273404,10.699968096440239]}"
00000000000000000687_0,0.18105,0.28895,0.28145,0.253,0.3785,0.35287285,0.19873321,-0.14705661,0.16637210260321902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8563439581488,10.696015509190113]}"
00000000000000000688_0,0.28705,0.65625,0.63105,0.61335,0.62075,0.36759198,0.005996302,0.008228136,0.006401046011513963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.85158288714297,10.694398541678698]}"
00000000000000000689_0,0.2912,0.34815,0.3273,0.299,0.5043,0.2678818,0.25557077,-0.21284269,0.23628482047410643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.85382867535326,10.681283138530553]}"
0000000000000000068a_0,0.2172,0.28105,0.29,0.2983,0.3354,0.21389793,0.058545034,-0.07259353,0.04908704394421769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.85104389797249,10.685595051894326]}"
0000000000000000068b_0,0.09515,0.04455,0.0719,0.0536,0.366,0.587336,0.7445186,-0.6716145,0.5095693779904307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.66994353669399,10.883763403571093]}"
0000000000000000068c_0,0.19465,0.16395,0.1561,0.13235,0.3473,0.28166807,0.44813928,-0.37981722,0.3291226417065991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.65727729118791,10.870198842780887]}"
0000000000000000068d_0,0.26365,0.25255,0.26195,0.24505,0.4629,0.2742413,0.3077195,-0.27722982,0.27052031864195264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61838023938553,10.855825798234976]}"
0000000000000000068e_0,0.0775,0.03775,0.0516,0.0332,0.3634,0.6484464,0.83257693,-0.7513253,0.552420268432549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.56708643666231,10.859419059371453]}"
0000000000000000068f_0,0.1245,0.0497,0.0795,0.0897,0.2931,0.40373564,0.531348,-0.57326895,0.34560489591256993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68521489652403,10.861395352996515]}"
00000000000000000690_0,0.07165,0.02555,0.0431,0.03215,0.3659,0.6724946,0.83846253,-0.7892421,0.5574578348829567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.66751808542688,10.853580010024677]}"
00000000000000000691_0,0.0716,0.02155,0.03575,0.02655,0.20105,0.47478452,0.766696,-0.6980574,0.35974436116884057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.65548066061967,10.83255943237628]}"
00000000000000000692_0,0.2012,0.13165,0.1506,0.1333,0.3377,0.25329378,0.43397027,-0.3831661,0.31575695104629475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.95129588368023,10.803813343284455]}"
00000000000000000693_0,0.39165,0.329,0.3234,0.2846,0.4892,0.11074531,0.26440942,-0.20403643,0.24093265266993177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.95920105818048,10.785487711488416]}"
00000000000000000694_0,0.1506,0.0889,0.10015,0.08035,0.3223,0.36307886,0.6008941,-0.525861,0.40206612985727064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92192097388953,10.73913464282785]}"
00000000000000000695_0,0.42805,0.4071,0.4118,0.4069,0.511,0.08833392,0.11341104,-0.1074989,0.11012764449113757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.94024660568556,10.72907351164571]}"
00000000000000000696_0,0.0925,0.0614,0.06935,0.05975,0.2443,0.45071256,0.6069725,-0.55778736,0.34428828458944244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.94078559485604,10.722695473128462]}"
00000000000000000697_0,0.05895,0.0592,0.0609,0.0375,0.3018,0.6731809,0.77895665,-0.6641853,0.4723579292236755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93737199677638,10.7207191795034]}"
00000000000000000698_0,0.056,0.03785,0.0456,0.0295,0.2585,0.6438792,0.7951389,-0.70009863,0.4359137183444761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92156164777587,10.711915689719028]}"
00000000000000000699_0,0.07955,0.0447,0.0556,0.0464,0.3631,0.6405738,0.7733822,-0.73441607,0.5223199490280341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9232684468157,10.716497097668038]}"
0000000000000000069a_0,0.12735,0.0522,0.065,0.06855,0.2562,0.3359405,0.57782906,-0.5952677,0.3412852221518363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91078186436644,10.713712320287266]}"
0000000000000000069b_0,0.10835,0.04565,0.0584,0.04705,0.2475,0.39103556,0.68052965,-0.61817586,0.3784217533285167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.89039010741692,10.736709191560728]}"
0000000000000000069c_0,0.2169,0.35155,0.3361,0.2962,0.4744,0.37248662,0.23124838,-0.1706354,0.21037305629918024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8435878811143,10.719012380463573]}"
0000000000000000069d_0,0.08175,0.05415,0.06635,0.057,0.276,0.5429769,0.6576576,-0.612385,0.39435773385231654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.85077440338725,10.71479029862821]}"
0000000000000000069e_0,0.20815,0.08335,0.09875,0.08345,0.3197,0.21132898,0.58601016,-0.5280201,0.3923766911586716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71324233338855,10.82707970914315]}"
0000000000000000069f_0,0.5234,0.735,0.7476,0.753,0.7134,0.15362224,-0.02700492,0.023408633,-0.030207496544937276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.83846748399482,10.809652392631232]}"
000000000000000006a0_0,0.2523,0.3722,0.36495,0.3344,0.481,0.31187782,0.17978907,-0.13718306,0.16717349192863212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84188108207447,10.798872609221798]}"
000000000000000006a1_0,0.2422,0.29455,0.2896,0.2555,0.4457,0.29582787,0.2712493,-0.21229427,0.23751249299631766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84224040818812,10.797075978653558]}"
000000000000000006a2_0,0.14165,0.08375,0.10025,0.0877,0.2941,0.34985653,0.54059714,-0.4915684,0.3511000011820552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92183114236111,10.769407867902677]}"
000000000000000006a3_0,0.0796,0.04165,0.0554,0.0329,0.3799,0.65353644,0.8406008,-0.7454629,0.5702234925610733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9113208535369,10.760334883533071]}"
000000000000000006a4_0,0.1079,0.0904,0.0947,0.0791,0.3977,0.5731804,0.6682047,-0.6153534,0.4892506307097949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92488541432712,10.767970563448086]}"
000000000000000006a5_0,0.06825,0.034,0.0475,0.0336,0.3438,0.66872954,0.8219396,-0.75721955,0.5303168571664651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91554293537227,10.801208228960508]}"
000000000000000006a6_0,0.0808,0.03265,0.04315,0.04175,0.2954,0.57044125,0.7523357,-0.74508935,0.45448843751582524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.90629028794584,10.800130250619565]}"
000000000000000006a7_0,0.2185,0.22715,0.2258,0.2079,0.3145,0.18011257,0.2040582,-0.16416807,0.1563967147312188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.7143203117295,10.72853452247524]}"
000000000000000006a8_0,0.18465,0.25375,0.24755,0.2298,0.3201,0.26835066,0.16421169,-0.12780765,0.12901229799250746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.70722362098496,10.722605641600051]}"
000000000000000006a9_0,0.12925,0.16205,0.1623,0.14335,0.2477,0.31423265,0.26684567,-0.20829268,0.17566354190187078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71351182797379,10.7207191795034]}"
000000000000000006aa_0,0.1971,0.17765,0.2056,0.1953,0.3148,0.22992772,0.23426779,-0.2098386,0.17745767334792686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.70488800124625,10.718742885878337]}"
000000000000000006ab_0,0.08255,0.0374,0.05545,0.0467,0.3129,0.582501,0.740267,-0.69892764,0.46451838705505843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72447127444005,10.733744751123133]}"
000000000000000006ac_0,0.1073,0.07175,0.0813,0.06515,0.3125,0.4888042,0.65497154,-0.5871001,0.42274824782319564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.7248306005537,10.73131929985601]}"
000000000000000006ad_0,0.06015,0.03605,0.0379,0.0283,0.1976,0.5332687,0.7494467,-0.67813164,0.3498415862527131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72312380151386,10.73455323487884]}"
000000000000000006ae_0,0.1314,0.04355,0.0604,0.08245,0.11085,-0.08482974,0.14692186,-0.29459852,0.06144525401402044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.73408324798012,10.736799023089139]}"
000000000000000006af_0,0.19915,0.0364,0.05815,0.03835,0.337,0.25711092,0.7956574,-0.7056814,0.5117667336326617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.73013066073,10.740302452697204]}"
000000000000000006b0_0,0.0845,0.04185,0.0596,0.03725,0.3854,0.64034903,0.82373124,-0.7321348,0.5660055225546251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91940569109398,10.756022970169296]}"
000000000000000006b1_0,0.0831,0.04075,0.0555,0.0353,0.2763,0.5375626,0.7734275,-0.6654611,0.4454164746875342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91913619650875,10.74973476318046]}"
000000000000000006b2_0,0.0667,0.05025,0.05545,0.04575,0.1503,0.38525346,0.53328234,-0.46099636,0.2253070839688306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92210063694634,10.749465268595223]}"
000000000000000006b3_0,0.1168,0.0439,0.05325,0.04825,0.2556,0.3727175,0.6824091,-0.6551724,0.38691920663593554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8999122494286,10.739404137413086]}"
000000000000000006b4_0,0.1463,0.12595,0.12505,0.1031,0.3552,0.41655034,0.55007637,-0.47922957,0.3946050176873348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.88886297143392,10.736260033918667]}"
000000000000000006b5_0,0.1708,0.04895,0.07105,0.06135,0.2338,0.15570933,0.5842792,-0.5338691,0.32531597117068023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92829901240677,10.747309311913337]}"
000000000000000006b6_0,0.13185,0.0563,0.0765,0.0658,0.307,0.39911133,0.6469957,-0.60104305,0.41452796180740936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.93144311590119,10.743626219248448]}"
000000000000000006b7_0,0.19035,0.0507,0.08085,0.0534,0.3399,0.28203678,0.72845155,-0.6156863,0.48108137168035103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92829901240677,10.741739757151796]}"
000000000000000006b8_0,0.2724,0.14475,0.16255,0.14705,0.4194,0.21248919,0.4808015,-0.44136095,0.38307001730711643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92147181624746,10.744075376890507]}"
000000000000000006b9_0,0.07665,0.0372,0.047,0.03265,0.2462,0.52516645,0.7658239,-0.6793997,0.41127944056733967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91033270672438,10.738505822128966]}"
000000000000000006ba_0,0.08905,0.0805,0.08275,0.06235,0.2953,0.53662026,0.6513351,-0.56222725,0.40742144842265154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.90718860322995,10.73131929985601]}"
000000000000000006bb_0,0.367,0.4189,0.42865,0.41885,0.621,0.257085,0.19440302,-0.18325156,0.19691851901627583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9397974480435,10.719731032690868]}"
000000000000000006bc_0,0.2703,0.05505,0.08395,0.06135,0.4307,0.22881597,0.7506351,-0.67375886,0.558464800757052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92542440349759,10.718563222821512]}"
000000000000000006bd_0,0.24965,0.0569,0.08435,0.04865,0.4496,0.28594923,0.8047165,-0.6840528,0.6024793483174826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9292871592193,10.717485244480569]}"
000000000000000006be_0,0.09975,0.05675,0.06085,0.0414,0.3128,0.5164223,0.76623374,-0.6742941,0.47658626674289484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92272945764523,10.71389198334409]}"
000000000000000006bf_0,0.3356,0.27765,0.28475,0.27,0.4091,0.098697476,0.2048299,-0.17921738,0.17695698145621208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91886670192352,10.709310575395081]}"
000000000000000006c0_0,0.1499,0.0466,0.0734,0.04135,0.4187,0.47274005,0.8202369,-0.7016867,0.5895786777229179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9089852337982,10.710208890679201]}"
000000000000000006c1_0,0.20125,0.11555,0.1232,0.1216,0.2774,0.15909326,0.39047617,-0.3849226,0.25995548414784947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91922602803716,10.725929408151293]}"
000000000000000006c2_0,0.09865,0.0492,0.0576,0.04365,0.2372,0.41253537,0.6891579,-0.6092266,0.3718063716589821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91823788122463,10.730151489986655]}"
000000000000000006c3_0,0.3882,0.459,0.45545,0.42315,0.594,0.2095296,0.1679693,-0.13202152,0.16891867708999211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.90889540226979,10.722066652429579]}"
000000000000000006c4_0,0.37225,0.3603,0.3672,0.3513,0.4814,0.12786274,0.15623875,-0.13457462,0.14643206698547645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91257849493468,10.72161749478752]}"
000000000000000006c5_0,0.3781,0.4325,0.4297,0.40375,0.5496,0.18486579,0.15298684,-0.122434415,0.1505315326758005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9119496742358,10.720539516446575]}"
000000000000000006c6_0,0.09465,0.0539,0.06065,0.0492,0.2336,0.42330542,0.6520509,-0.5877655,0.35334697153792566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84367771264272,10.732576941253777]}"
