system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
00000000000000000298_0,0.2293,0.0335,0.06335,0.0386,0.3674,0.23143956,0.8098522,-0.70586187,0.5443708476196265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32921254942747,10.610855220255582]}"
00000000000000000299_0,0.24055,0.1519,0.15605,0.1258,0.3323,0.1601641,0.45077497,-0.3609092,0.32329611848315853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.306215678154,10.623072308119607]}"
0000000000000000029a_0,0.12305,0.04275,0.06325,0.04705,0.3374,0.46552286,0.7552347,-0.68426305,0.4924246603042327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31214455902919,10.62370112881849]}"
0000000000000000029b_0,0.2185,0.06695,0.09715,0.08465,0.3407,0.21852645,0.60197484,-0.55624074,0.4150591624085259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31861242907485,10.6282825367675]}"
0000000000000000029c_0,0.18,0.06,0.0796,0.06705,0.3229,0.28415188,0.65610975,-0.60447204,0.4312320829108345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32013956505786,10.632324955546038]}"
0000000000000000029d_0,0.16845,0.04405,0.06665,0.0398,0.3834,0.389508,0.81190926,-0.7038107,0.5582755575385032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31870226060326,10.633043607773335]}"
0000000000000000029e_0,0.17885,0.044,0.0743,0.0492,0.4128,0.39541963,0.787013,-0.6949292,0.5669438840244808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31987007047262,10.636906363495047]}"
0000000000000000029f_0,0.1753,0.04915,0.07675,0.0614,0.3919,0.38187587,0.7290977,-0.6724635,0.5200356686091647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31367169501219,10.635828385154104]}"
000000000000000002a0_0,0.09635,0.036,0.0552,0.0342,0.4123,0.621154,0.8468085,-0.7638503,0.5992075947338477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31546832558043,10.642206423671354]}"
000000000000000002a1_0,0.1765,0.0407,0.06945,0.05695,0.3534,0.3338366,0.7224321,-0.67151475,0.4884659675075377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31582765169408,10.644003054239592]}"
000000000000000002a2_0,0.1079,0.03865,0.06505,0.0437,0.3712,0.5495721,0.7893468,-0.7017765,0.5369439268722211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31169540138713,10.644182717296417]}"
000000000000000002a3_0,0.3845,0.2972,0.3127,0.28525,0.5222,0.15186942,0.29345468,-0.25092825,0.2718459377778475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3527484098714,10.620736688380896]}"
000000000000000002a4_0,0.08655,0.0345,0.0505,0.0308,0.3864,0.6339994,0.852349,-0.7688258,0.5815525658029955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34888565414968,10.623790960346902]}"
000000000000000002a5_0,0.139,0.04395,0.0694,0.05265,0.3594,0.44221509,0.7444485,-0.676306,0.5044953701285325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.30576652051194,10.385827241583641]}"
000000000000000002a6_0,0.14875,0.0564,0.07345,0.08145,0.3073,0.34765923,0.5809646,-0.61418253,0.3811814354820464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28348830146578,10.406398661589979]}"
000000000000000002a7_0,0.19385,0.0703,0.09775,0.12035,0.2248,0.073928125,0.30262205,-0.39389244,0.18538129543639753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28232049159642,10.401817253640969]}"
000000000000000002a8_0,0.11135,0.04095,0.0566,0.04735,0.3528,0.5201982,0.76333874,-0.7234978,0.5089985117420971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27243902347111,10.395349383595308]}"
000000000000000002a9_0,0.16985,0.04675,0.07375,0.04415,0.4478,0.45001215,0.8205102,-0.7171892,0.6103886408552154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27342717028364,10.394540899839601]}"
000000000000000002aa_0,0.09205,0.04375,0.0592,0.06065,0.3085,0.54038197,0.6714073,-0.67799836,0.4277454918329197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26516266966973,10.386006904640466]}"
000000000000000002ab_0,0.19945,0.05955,0.0774,0.08205,0.2947,0.19275522,0.5644326,-0.5839828,0.3638152158115164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27863739893154,10.409902091198045]}"
000000000000000002ac_0,0.15745,0.0629,0.0862,0.07055,0.3452,0.37352034,0.66061336,-0.6003709,0.44987714779816124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25034046748176,10.367591441316016]}"
000000000000000002ad_0,0.14345,0.06205,0.0867,0.07415,0.3485,0.41681066,0.64911866,-0.6015625,0.44602504446425506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25078962512383,10.371544028566142]}"
000000000000000002ae_0,0.07435,0.0405,0.0525,0.03455,0.233,0.5161868,0.7417305,-0.63222414,0.38782489070819404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.24890316302718,10.369208408827431]}"
000000000000000002af_0,0.15455,0.06885,0.09345,0.0788,0.4093,0.45180455,0.6771153,-0.62824464,0.5017204725992024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2595931149082,10.371544028566142]}"
000000000000000002b0_0,0.0794,0.04925,0.0684,0.06345,0.3233,0.60566175,0.6718811,-0.65075314,0.43955455535216725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25546086460125,10.361662560440827]}"
000000000000000002b1_0,0.1522,0.0707,0.09285,0.10565,0.23225,0.20821954,0.37466708,-0.42879117,0.22663803067435756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25168794040795,10.376394931100387]}"
000000000000000002b2_0,0.0735,0.03445,0.0449,0.03055,0.42505,0.70514494,0.86589116,-0.80891585,0.6192444464062816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25420322320348,10.386545893810938]}"
000000000000000002b3_0,0.14415,0.05115,0.07,0.0737,0.3461,0.41193268,0.6488804,-0.6635424,0.44422700174147395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25914395726613,10.398044329447668]}"
000000000000000002b4_0,0.1458,0.05045,0.0699,0.0748,0.29955,0.3452341,0.600374,-0.6215997,0.38557213616629515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25833547351043,10.396607024993076]}"
000000000000000002b5_0,0.1194,0.05125,0.07155,0.0643,0.374,0.51601136,0.7065937,-0.67882395,0.49509752915469396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25797614739679,10.395349383595308]}"
000000000000000002b6_0,0.07655,0.03615,0.0502,0.0408,0.3628,0.6515307,0.7978196,-0.7569007,0.5345285513837275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27513396932346,10.414034341504994]}"
000000000000000002b7_0,0.14425,0.0567,0.08495,0.0709,0.399,0.46893692,0.69823366,-0.64893067,0.5074234331847112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26947458303351,10.383581453373344]}"
000000000000000002b8_0,0.11455,0.0561,0.07225,0.06365,0.3863,0.5425776,0.7170797,-0.68487626,0.5094741864184766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27073222443128,10.383311958788108]}"
000000000000000002b9_0,0.11235,0.052,0.0757,0.06215,0.3965,0.558416,0.7289872,-0.67937315,0.5231575533600382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26866609927781,10.379359371537982]}"
000000000000000002ba_0,0.1052,0.04715,0.0631,0.05685,0.349,0.53676796,0.71984726,-0.6937637,0.48377215280035646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27127121360175,10.37980852918004]}"
000000000000000002bb_0,0.2526,0.16765,0.18095,0.1657,0.4123,0.24018645,0.42664358,-0.38997048,0.3431354199705004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27746958906218,10.382683138089224]}"
000000000000000002bc_0,0.1864,0.07305,0.1005,0.0994,0.3542,0.31039587,0.5617284,-0.5579503,0.4007969886653512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27899672504518,10.382144148918751]}"
000000000000000002bd_0,0.07915,0.03935,0.0521,0.05025,0.2848,0.5650501,0.70004475,-0.6907094,0.421322064649448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.30684449885288,10.438378685704633]}"
000000000000000002be_0,0.10205,0.0584,0.0643,0.06115,0.2702,0.45171258,0.6309039,-0.61554563,0.377187726935307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31079708610301,10.45661448597226]}"
000000000000000002bf_0,0.08385,0.06885,0.0604,0.0467,0.2817,0.5412392,0.7155907,-0.6468868,0.42551905202710655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31286321125648,10.453919540119902]}"
000000000000000002c0_0,0.1359,0.07055,0.08095,0.07665,0.3634,0.4556379,0.6516305,-0.6356476,0.4575554604591499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31555815710884,10.447541501602652]}"
000000000000000002c1_0,0.13775,0.04505,0.06065,0.0571,0.2223,0.23482849,0.591267,-0.57130235,0.3179368599424622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31951074435896,10.454189034705138]}"
000000000000000002c2_0,0.07305,0.04405,0.05225,0.04215,0.2932,0.60109216,0.74862087,-0.697496,0.4507990530435415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31699546156344,10.453111056364193]}"
000000000000000002c3_0,0.0836,0.0325,0.04265,0.041,0.2656,0.5211913,0.73255056,-0.72327656,0.4176791387779084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33082951693888,10.44367874588094]}"
000000000000000002c4_0,0.05695,0.03005,0.0387,0.03375,0.17825,0.5157313,0.6816038,-0.64323574,0.30442415370443104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33487193571742,10.456255159858612]}"
000000000000000002c5_0,0.4043,0.57605,0.55995,0.5271,0.7099,0.2742775,0.14777687,-0.11808483,0.1578583677695699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34133980576307,10.448888974528833]}"
000000000000000002c6_0,0.3167,0.2527,0.24555,0.2283,0.4542,0.17836294,0.330989,-0.2981779,0.2865539029121241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33873469143913,10.448080490773124]}"
000000000000000002c7_0,0.2357,0.0673,0.09475,0.1214,0.2657,0.0598325,0.37277192,-0.4742683,0.24399731480104386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32777524497287,10.46811292160899]}"
000000000000000002c8_0,0.124,0.04,0.04705,0.04515,0.2687,0.36847466,0.71228296,-0.7019794,0.4120231035101508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31933108130215,10.46586713339869]}"
000000000000000002c9_0,0.2152,0.06165,0.0931,0.1121,0.2714,0.115495265,0.41538462,-0.48916325,0.2704584151221132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.31663613544978,10.466046796455515]}"
000000000000000002ca_0,0.3038,0.323,0.3198,0.29925,0.4617,0.20627043,0.21348312,-0.1815739,0.19324713810137872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32328366855228,10.497847157513347]}"
000000000000000002cb_0,0.12455,0.03985,0.0516,0.06595,0.1379,0.050866812,0.3529556,-0.45540893,0.15333522065145777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32858372872857,10.495960695416695]}"
000000000000000002cc_0,0.19655,0.06175,0.10175,0.09565,0.3377,0.26420218,0.5585554,-0.53692114,0.38900198845524425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32103788034198,10.508986267036429]}"
000000000000000002cd_0,0.16845,0.05045,0.07735,0.0883,0.3361,0.3322763,0.58388317,-0.6258314,0.4020986787801091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32948204401269,10.512399865116082]}"
000000000000000002ce_0,0.18735,0.05895,0.08395,0.07195,0.3676,0.324804,0.6726197,-0.62816966,0.4720078621289465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34116014270626,10.462723029904273]}"
000000000000000002cf_0,0.1534,0.05895,0.08475,0.06575,0.4043,0.44988343,0.7202425,-0.65340966,0.5235039413997343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34124997423466,10.46766376396693]}"
000000000000000002d0_0,0.13285,0.0518,0.0749,0.06095,0.4443,0.5396344,0.7587333,-0.7114792,0.5720218816493444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33963300672325,10.470807867461348]}"
000000000000000002d1_0,0.14985,0.0601,0.0876,0.0745,0.4021,0.45701605,0.68736887,-0.6422299,0.5031742708121872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34142963729148,10.472604498029588]}"
000000000000000002d2_0,0.07915,0.0264,0.0356,0.03035,0.23125,0.49001288,0.7679664,-0.73318344,0.3956801522109784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3377465446266,10.519047398218566]}"
000000000000000002d3_0,0.20095,0.1401,0.1455,0.1377,0.2637,0.13504791,0.31390134,-0.2888563,0.2096738406317365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34565171912685,10.485899564234556]}"
000000000000000002d4_0,0.15775,0.051,0.0773,0.0791,0.3889,0.42284828,0.66196585,-0.6683827,0.4800620002213315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.36550448690589,10.504584522144242]}"
000000000000000002d5_0,0.13775,0.0502,0.0725,0.05335,0.412,0.49886313,0.77071023,-0.7007224,0.557284919679137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.36047392131482,10.49389457026322]}"
000000000000000002d6_0,0.1944,0.0526,0.0759,0.06615,0.3612,0.300216,0.6904177,-0.65271103,0.47724699478321175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33307530514918,10.515813463195736]}"
000000000000000002d7_0,0.3031,0.2087,0.2272,0.2169,0.4604,0.20602489,0.3595157,-0.33915064,0.3102437541661517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33711772392772,10.481228324757135]}"
000000000000000002d8_0,0.33505,0.2531,0.26255,0.24735,0.4455,0.1415028,0.28599262,-0.2583857,0.24917212578291528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32292434243863,10.522730490883458]}"
000000000000000002d9_0,0.14215,0.046,0.06725,0.0596,0.3778,0.45321664,0.7274806,-0.69778675,0.5091743004419167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33729738698453,10.5260542574347]}"
000000000000000002da_0,0.1227,0.0714,0.09625,0.07945,0.513,0.61396885,0.73179173,-0.68403774,0.5952904187805289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.37179269389473,10.531264486082593]}"
000000000000000002db_0,0.1643,0.0619,0.0901,0.1188,0.2708,0.24477132,0.39014372,-0.5006927,0.2562949575666149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3761046072585,10.522730490883458]}"
000000000000000002dc_0,0.0752,0.0371,0.04825,0.04385,0.2994,0.5985051,0.7445011,-0.72242194,0.45458049213406226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.37736224865627,10.526952572718818]}"
000000000000000002dd_0,0.0743,0.03625,0.04475,0.0331,0.4136,0.6954294,0.8518021,-0.80473435,0.6028836957914482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.38158433049163,10.522460996298221]}"
000000000000000002de_0,0.24735,0.09945,0.13245,0.1355,0.4498,0.29039663,0.53698957,-0.5450408,0.4343960356788138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.38347079258828,10.530994991497357]}"
000000000000000002df_0,0.16345,0.0448,0.07,0.07135,0.3592,0.37453362,0.6685635,-0.67381173,0.46399978423701516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34286694174608,10.536923872372546]}"
000000000000000002e0_0,0.156,0.0537,0.08115,0.089,0.2866,0.29507455,0.5260916,-0.55866754,0.3385107238923222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33487193571742,10.545188372986445]}"
000000000000000002e1_0,0.2226,0.05705,0.09185,0.083,0.3894,0.27254903,0.6486029,-0.6182857,0.4726450141077172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33505159877424,10.542493427134087]}"
000000000000000002e2_0,0.14155,0.0463,0.06145,0.05675,0.3744,0.4513034,0.73675054,-0.7180222,0.5117059452521265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3392736806096,10.547434161196744]}"
000000000000000002e3_0,0.2427,0.059,0.0909,0.08665,0.3368,0.16238138,0.5907427,-0.57493573,0.4063295378416474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34223812104719,10.547973150367215]}"
000000000000000002e4_0,0.1388,0.04175,0.07175,0.0516,0.3723,0.45685777,0.7565463,-0.6768382,0.5206732281398018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3370278923993,10.583007446447876]}"
000000000000000002e5_0,0.1034,0.03545,0.0534,0.039,0.324,0.51614416,0.78512394,-0.71701115,0.49536500504345166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33469227266059,10.58597188688547]}"
000000000000000002e6_0,0.2366,0.1169,0.1362,0.1315,0.4111,0.26941487,0.5152967,-0.50228393,0.40226356155015636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32184636409768,10.427509070766787]}"
000000000000000002e7_0,0.13115,0.04535,0.06165,0.0518,0.3402,0.4435133,0.73571426,-0.6931691,0.4849775832537745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27720009447694,10.424724293386017]}"
000000000000000002e8_0,0.22975,0.1687,0.1688,0.14405,0.3552,0.21446274,0.42293438,-0.3557252,0.31696270953262146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28609341578972,10.431910815658973]}"
000000000000000002e9_0,0.07545,0.04425,0.0577,0.0419,0.379,0.6679503,0.80090284,-0.7357454,0.5490824244802274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2881595409432,10.42894637522138]}"
000000000000000002ea_0,0.0902,0.03655,0.0532,0.0371,0.4257,0.6503198,0.83967155,-0.77782416,0.6054216983896272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26875593080622,10.431551489545326]}"
000000000000000002eb_0,0.12895,0.0482,0.06335,0.0583,0.2347,0.29080158,0.6020478,-0.57490355,0.3336696014641659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27666110530647,10.43819902264781]}"
000000000000000002ec_0,0.09965,0.04065,0.06125,0.05255,0.3767,0.58161014,0.7551544,-0.7202877,0.5232445683694711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27109155054492,10.435504076795452]}"
000000000000000002ed_0,0.134,0.06415,0.0871,0.08865,0.3048,0.3892434,0.54937094,-0.55549884,0.3628910387307603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26246772381738,10.431641321073737]}"
000000000000000002ee_0,0.07955,0.0377,0.05485,0.04235,0.3746,0.6496752,0.79685813,-0.74455696,0.5435138122974517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26848643622098,10.436312560551158]}"
000000000000000002ef_0,0.11835,0.0456,0.0661,0.09115,0.1093,-0.039753992,0.09054628,-0.24629419,0.03886787425815427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2566286744706,10.438468517233046]}"
000000000000000002f0_0,0.09415,0.0367,0.0586,0.05295,0.3261,0.55193335,0.72061735,-0.695347,0.46609976044016277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26282704993103,10.438378685704633]}"
000000000000000002f1_0,0.13175,0.0338,0.0536,0.0375,0.3676,0.472314,0.8148605,-0.74548906,0.5470666127265812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26695930023799,10.439277000988753]}"
000000000000000002f2_0,0.12255,0.03405,0.05265,0.04315,0.3728,0.5051983,0.79252315,-0.7524974,0.5398493283459548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27279834958476,10.443049925182056]}"
000000000000000002f3_0,0.0909,0.03475,0.0542,0.03775,0.3532,0.59063274,0.80688065,-0.7339224,0.5310904006607791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26965424609034,10.443948240466174]}"
000000000000000002f4_0,0.1503,0.07745,0.1007,0.0913,0.3488,0.3977159,0.5850943,-0.55194664,0.4108605442718434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28339846993737,10.436312560551158]}"
000000000000000002f5_0,0.07725,0.04255,0.05735,0.04275,0.4093,0.68245816,0.81086165,-0.7542055,0.5775169345463619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28869853011368,10.437570201948926]}"
000000000000000002f6_0,0.1471,0.0539,0.0845,0.0624,0.3692,0.43017623,0.7108434,-0.62750715,0.49398883055906373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29516640015933,10.43595323443751]}"
000000000000000002f7_0,0.09795,0.03445,0.04395,0.0348,0.2542,0.443703,0.7591696,-0.70518196,0.41711028074438833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29247145430698,10.435683739852275]}"
000000000000000002f8_0,0.08185,0.03985,0.06455,0.04595,0.306,0.5779296,0.7388834,-0.651599,0.45786137158154216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29256128583539,10.440804136971757]}"
000000000000000002f9_0,0.07265,0.0356,0.05095,0.03385,0.3679,0.670185,0.83148724,-0.7567148,0.5556695476238874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28411712216466,10.447541501602652]}"
000000000000000002fa_0,0.0726,0.0342,0.04655,0.033,0.3596,0.66404444,0.83189,-0.77077436,0.5488460761061861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28169167089754,10.445385544920766]}"
000000000000000002fb_0,0.16155,0.05335,0.07965,0.08045,0.3021,0.30313814,0.5794014,-0.5827112,0.37672087264090415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27270851805635,10.447272007017418]}"
000000000000000002fc_0,0.07705,0.0409,0.05805,0.04975,0.3549,0.64324576,0.7541085,-0.71885216,0.5059691615392605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.26722879482321,10.451583920381191]}"
000000000000000002fd_0,0.076,0.0361,0.0496,0.03555,0.3557,0.6479036,0.81827474,-0.755243,0.5388218684479823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.25977277796503,10.44646352326171]}"
000000000000000002fe_0,0.19965,0.0404,0.0714,0.0596,0.352,0.27617148,0.71039844,-0.6627303,0.48113207477775727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29013583456826,10.45436869776196]}"
000000000000000002ff_0,0.06395,0.0312,0.04375,0.02845,0.4107,0.7305383,0.87043154,-0.8074596,0.6105254707548318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29723252531281,10.451853414966427]}"
00000000000000000300_0,0.09005,0.0363,0.04535,0.04025,0.1874,0.35087404,0.646387,-0.6103115,0.30333951580154594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29202229666491,10.437839696534162]}"
00000000000000000301_0,0.05905,0.0352,0.045,0.035,0.2891,0.6607784,0.78401726,-0.73061955,0.4625045391381213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29929865046628,10.438109191119398]}"
00000000000000000302_0,0.11795,0.05325,0.081,0.0526,0.4185,0.56025726,0.77669287,-0.6756757,0.5651838180249522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29741218836963,10.442421104483172]}"
00000000000000000303_0,0.1226,0.05935,0.08435,0.0817,0.2961,0.41437784,0.567496,-0.55657774,0.366370465483899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.30594618356876,10.445655039506002]}"
00000000000000000304_0,0.11115,0.03665,0.05435,0.03175,0.3708,0.53874886,0.8422556,-0.7443255,0.5634867731947399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.30388005841529,10.444936387278705]}"
00000000000000000305_0,0.33235,0.1738,0.20695,0.2087,0.3393,0.010347682,0.23832117,-0.24228835,0.18692748722488484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29067482373874,10.458590779597323]}"
00000000000000000306_0,0.1105,0.0549,0.06445,0.04115,0.4218,0.58482057,0.822227,-0.73491,0.5929435472491289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28726122565908,10.456524654443848]}"
00000000000000000307_0,0.072,0.0238,0.034,0.0233,0.2583,0.56403273,0.83451706,-0.7673623,0.45099796265324055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29310027500586,10.461016230864445]}"
00000000000000000308_0,0.12845,0.0447,0.06815,0.05945,0.3567,0.47047302,0.71428573,-0.6791809,0.48668340571628804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29696303072757,10.461285725449681]}"
00000000000000000309_0,0.18025,0.1232,0.1268,0.0964,0.401,0.37978494,0.6123844,-0.519515,0.4580910291684854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28690189954543,10.46353151365998]}"
0000000000000000030a_0,0.09895,0.042,0.06085,0.0483,0.3543,0.5633756,0.7600596,-0.706853,0.5085308983301533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28420695369307,10.4704485413477]}"
0000000000000000030b_0,0.2393,0.0677,0.09205,0.1212,0.2151,-0.053257026,0.27921498,-0.40061858,0.1684204262364598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2859137527329,10.47368247637053]}"
0000000000000000030c_0,0.2424,0.04895,0.0813,0.0616,0.4035,0.24941939,0.7351107,-0.66460395,0.5313957016595734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27648144224965,10.464789155057748]}"
0000000000000000030d_0,0.24755,0.10455,0.1244,0.0993,0.4104,0.24751122,0.6103591,-0.53477937,0.4621669892275393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.27935605115883,10.458500948068911]}"
0000000000000000030e_0,0.22815,0.0521,0.09145,0.07015,0.3548,0.21725705,0.6698435,-0.59014004,0.4616195251402062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28052386102819,10.457153475142732]}"
0000000000000000030f_0,0.0986,0.0384,0.0584,0.05785,0.2913,0.4942293,0.6686238,-0.6659994,0.4123829707058727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2889680246989,10.474760454711474]}"
00000000000000000310_0,0.0906,0.03845,0.06135,0.0572,0.3296,0.5687768,0.7042399,-0.6861491,0.4607577889022679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28860869858526,10.483474112967434]}"
00000000000000000311_0,0.26185,0.06165,0.08445,0.11375,0.1943,-0.14808726,0.2614835,-0.39408073,0.14952662465739708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29211212819332,10.476107927637653]}"
00000000000000000312_0,0.10255,0.0438,0.06435,0.0547,0.321,0.51575965,0.7088102,-0.6660179,0.4561493815616152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29516640015933,10.470807867461348]}"
00000000000000000313_0,0.1136,0.0439,0.064,0.0662,0.3198,0.47577295,0.6569948,-0.66649294,0.42934535313254785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.29759185142646,10.472963824143235]}"
00000000000000000314_0,0.1105,0.0476,0.0676,0.06125,0.3583,0.52858365,0.7080205,-0.6825546,0.4845576619759703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2987596612958,10.47278416108641]}"
