system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
000000000000000007d6_0,0.2454,0.5912,0.5224,0.4252,0.58,0.4053792,0.15399921,-0.052249603,0.15426521493529596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.71404624286241,10.691434101241104]}"
000000000000000007d7_0,0.1052,0.0184,0.0327,0.0212,0.2214,0.3557869,0.8252267,-0.742621,0.4043899719809355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.47787915466739,10.068542283232627]}"
000000000000000007d8_0,0.2168,0.0819,0.0924,0.0584,0.4264,0.32587063,0.7590759,-0.6437934,0.5605199051871259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.47734016549691,9.143816529759992]}"
000000000000000007dd_0,0.3374,0.2272,0.2298,0.1972,0.4904,0.18482725,0.4264107,-0.3618439,0.37032669604288343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.58406002125032,9.212178322881487]}"
000000000000000007de_0,0.2033,0.0382,0.0686,0.0432,0.3282,0.23499532,0.7673667,-0.6542339,0.4905898672618467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.856788541509,9.279192643076803]}"
000000000000000007df_0,0.1051,0.02,0.0398,0.0242,0.2863,0.4629535,0.8441224,-0.7559031,0.48507094860157474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40601393193784,9.345847637158471]}"
000000000000000007e0_0,0.1484,0.1058,0.0926,0.0583,0.3438,0.39699313,0.7100224,-0.5756187,0.47472565029430436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.55092133583001,11.199700888995928]}"
000000000000000007e2_0,0.1625,0.085,0.0698,0.0378,0.2766,0.25984973,0.759542,-0.59699774,0.4398330122161161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.6327578582133,11.13394421019838]}"
000000000000000007e3_0,0.1386,0.085,0.09465,0.08665,0.1881,0.15151511,0.36924475,-0.33050397,0.19641819357650028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.79867211690832,10.982218758710593]}"
000000000000000007e6_0,0.1031,0.0484,0.0539,0.0397,0.175,0.25854006,0.6301816,-0.52905196,0.2839652913654474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.27163511399725,10.92373843371441]}"
000000000000000007e8_0,0.161,0.0438,0.0605,0.061,0.1484,-0.040723998,0.417383,-0.42077547,0.18480404660423272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.30333649496296,9.237780308478893]}"
000000000000000007e9_0,0.3104,0.1828,0.2308,0.2224,0.4078,0.1356168,0.2941923,-0.27716878,0.24606263969921224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.21171748454648,10.89975341562842]}"
000000000000000007eb_0,0.0552,0.0235,0.0283,0.0188,0.1322,0.4108858,0.7509934,-0.64735204,0.26129032839535427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.05711284986766,9.498651066987202]}"
000000000000000007ed_0,0.1342,0.008,0.0354,0.0209,0.3086,0.39385727,0.8731411,-0.79418606,0.5202531748578539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.52845430516332,9.527936145249498]}"
000000000000000007ee_0,0.1761,0.0627,0.0811,0.0915,0.2453,0.1642145,0.45665082,-0.50306374,0.2756931110104286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.10292692935775,9.92741695209745]}"
000000000000000007ef_0,0.2733,0.2986,0.2732,0.2304,0.4174,0.20862894,0.28866935,-0.20880394,0.24438056283080206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84242007124494,10.576449744873804]}"
000000000000000007f0_0,0.19425,0.02925,0.0468,0.02925,0.2685,0.1604538,0.80352646,-0.7031399,0.4498589794918041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.70327560801668,10.479880851830956]}"
000000000000000007f1_0,0.2334,0.0701,0.102,0.1208,0.321,0.15800866,0.45314622,-0.51773053,0.3188575125766321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.36451634009336,9.517515687953713]}"
000000000000000007f2_0,0.09075,0.01985,0.03125,0.0176,0.181,0.3321067,0.82275933,-0.7055359,0.3508445370755654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.63212446323256,10.645620021751007]}"
000000000000000007f6_0,0.0131,0.048,0.0532,0.0468,0.0219,0.25142857,-0.3624454,0.4167776,-0.06567610005220548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.53213739782821,8.837041860233175]}"
000000000000000007f8_0,0.0955,0.0092,0.0206,0.0133,0.2076,0.36984494,0.87958354,-0.81945664,0.4042863056496213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.64361832458744,9.592525014177692]}"
000000000000000007f9_0,0.1315,0.02425,0.0389,0.0208,0.3378,0.43959087,0.8839933,-0.7934696,0.5538085211147825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.12260460836183,10.644901369523712]}"
000000000000000007fa_0,0.1501,0.0175,0.03,0.0194,0.2178,0.18401743,0.83642495,-0.75786924,0.40368964430956855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.5560417329495,11.036297338814586]}"
000000000000000007fb_0,0.32895,0.2683,0.2912,0.2605,0.486,0.19271123,0.30207634,-0.2506433,0.27135978921999926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.51426092367423,9.920499924409729]}"
000000000000000007fd_0,0.2371,0.1678,0.1678,0.161,0.2742,0.07256012,0.2601103,-0.24072398,0.1815654326453884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67416104424751,9.11291448398628]}"
000000000000000007fe_0,0.1713,0.02,0.0411,0.03055,0.2522,0.19102718,0.78390807,-0.71974087,0.4247524871220487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.40036369421158,9.986256603207279]}"
000000000000000007ff_0,0.1984,0.02095,0.0469,0.0287,0.3132,0.22439404,0.83211464,-0.7395168,0.5068891764119192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.66069546354942,10.218920261794235]}"
00000000000000000801_0,0.09865,0.01985,0.03575,0.01625,0.3448,0.55507946,0.90998477,-0.81211406,0.5723535183657051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60454160972824,8.99334871966997]}"
00000000000000000803_0,0.1931,0.0473,0.0752,0.0488,0.3226,0.251115,0.7372106,-0.6219206,0.4713105452331252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6086738600352,10.473323150256883]}"
00000000000000000805_0,0.1761,0.0898,0.1042,0.1338,0.1701,-0.017331015,0.119447194,-0.24024792,0.06773231130781443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.10759816883518,9.905138733051286]}"
00000000000000000806_0,0.21755,0.15525,0.16795,0.153,0.2947,0.15061006,0.3165066,-0.27396518,0.22427983616741565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.00492530614217,10.679217013377077]}"
00000000000000000808_0,0.0927,0.0028,0.019,0.0085,0.1584,0.26164874,0.8981426,-0.7857948,0.3371569922826134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.68125773499204,9.619654135758102]}"
0000000000000000080a_0,0.1847,0.02905,0.0492,0.0379,0.2918,0.2247639,0.77009404,-0.7114369,0.4590213214659481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.24504040730547,9.901725134971631]}"
0000000000000000080b_0,0.0825,0.0415,0.0436,0.0239,0.1844,0.38179094,0.7705233,-0.6175439,0.33989835885027864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.483897867071,8.538891017433906]}"
0000000000000000080c_0,0.5347,0.7388,0.742,0.7196,0.7416,0.16210923,0.015056088,2.6961902E-4,0.016826398523973576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.63436567716101,8.634022606022162]}"
0000000000000000080d_0,0.14265,0.0837,0.08515,0.0668,0.2122,0.19599834,0.52114695,-0.42727423,0.2799743313629943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84484552251206,10.372711838435496]}"
0000000000000000080e_0,0.14745,0.0162,0.03515,0.01765,0.3249,0.3756748,0.89694935,-0.80474937,0.5470001776625891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.91041338968908,8.129349079403816]}"
0000000000000000080f_0,0.4202,0.33215,0.35925,0.3775,0.4493,0.033467513,0.08684082,-0.11137219,0.08117273981458228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71198469199079,10.87307345169007]}"
00000000000000000810_0,0.1564,0.01615,0.0343,0.01675,0.29745,0.31078553,0.89338,-0.7932178,0.5171333886804159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.15457548391278,8.981041800277534]}"
00000000000000000811_0,0.2204,0.0499,0.0839,0.0813,0.3248,0.19148937,0.59960604,-0.5894299,0.40310122498775536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.55298288670163,9.731224894045747]}"
00000000000000000812_0,0.19415,0.0241,0.04805,0.0345,0.2965,0.20860083,0.7915408,-0.7210855,0.47292418653612567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.25115352551933,10.396607024993076]}"
00000000000000000815_0,0.1231,0.12505,0.1329,0.11635,0.1156,-0.031420194,-0.0032334782,0.06961772,-0.0015370009808361846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.87242380173454,10.512579528172907]}"
00000000000000000816_0,0.1536,0.0188,0.0325,0.0183,0.285,0.29958957,0.8793274,-0.79527557,0.4980082102096597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40385797525595,10.000270321639544]}"
00000000000000000818_0,0.1997,0.062,0.0813,0.0565,0.4272,0.3628968,0.7663841,-0.680236,0.5652637920808552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.51921080630059,11.12388307901624]}"
00000000000000000819_0,0.00815,0.04365,0.0533,0.0467,0.02415,0.49535605,-0.31827804,0.37637183,-0.05925374392408075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.1592558719539,10.015811176054811]}"
0000000000000000081c_0,0.0377,0.0123,0.0161,0.0101,0.0827,0.37375414,0.7823276,-0.6740891,0.18370445281160064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.30854672361086,8.759337588156836]}"
0000000000000000081d_0,0.09965,0.0083,0.0297,0.01275,0.2616,0.44830447,0.90705305,-0.7960865,0.4820494453384949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.90008276392172,8.972328142021574]}"
0000000000000000081e_0,0.1598,0.0249,0.0504,0.0212,0.424,0.45255226,0.9047619,-0.78752106,0.6392297894866305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.18475887745919,9.939903534546712]}"
0000000000000000081f_0,0.1348,0.0271,0.0396,0.0274,0.262,0.3205645,0.8106427,-0.73740053,0.445781598908623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.49989702769201,10.938111478260323]}"
00000000000000000821_0,0.09435,0.02355,0.0517,0.06385,0.2639,0.47327286,0.6103738,-0.6723701,0.36251889153076333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10696477385444,9.010147215483006]}"
00000000000000000824_0,0.1315,0.0251,0.04205,0.0236,0.3166,0.4130774,0.8612581,-0.76550955,0.5230897324671807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.06996333271242,10.451044931210719]}"
00000000000000000825_0,0.1851,0.02975,0.06815,0.03675,0.4157,0.38382155,0.8375511,-0.7183011,0.5968029710423515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.70030659329724,10.979074655216174]}"
00000000000000000826_0,0.1141,0.0124,0.0284,0.015,0.238,0.35188866,0.88142294,-0.7867868,0.4442231161239556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41499708477902,10.015901007583222]}"
00000000000000000827_0,0.17995,0.0262,0.0562,0.0267,0.3617,0.3355488,0.8625129,-0.7310361,0.5656235927885164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.0562997918301,8.638334519385937]}"
00000000000000000828_0,0.212,0.031,0.0648,0.0373,0.3066,0.1824142,0.78307647,-0.6510501,0.47867045966166394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4137440176631,9.651723991401168]}"
00000000000000000829_0,0.1575,0.0217,0.0385,0.0312,0.2792,0.278681,0.7989691,-0.757633,0.4590325626876407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.04130250086716,9.665917372890258]}"
0000000000000000082b_0,0.1463,0.0174,0.0347,0.0184,0.2944,0.33605626,0.88235295,-0.78912187,0.5093504006535244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.30145918143002,9.847287228753988]}"
0000000000000000082c_0,0.1058,0.0354,0.0506,0.0313,0.2149,0.34019333,0.74573517,-0.6188324,0.36906995517040986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.08433180297648,9.533326036954216]}"
0000000000000000082e_0,0.16475,0.01695,0.04015,0.0202,0.2874,0.27125958,0.8686606,-0.7548466,0.4962853007002088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.3824872200576,10.050126819908176]}"
0000000000000000082f_0,0.3895,0.4552,0.4108,0.3504,0.5208,0.14423817,0.19559228,-0.118076414,0.1864060613820475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.49010539109511,11.136998482164385]}"
00000000000000000830_0,0.0821,0.0031,0.014,0.0084,0.1754,0.36233014,0.9085963,-0.85216475,0.3663351928291191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46108065885436,9.421395952552924]}"
00000000000000000832_0,0.16745,0.02035,0.03355,0.01975,0.2649,0.2253961,0.8612331,-0.7751717,0.468648438258391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.76148643842762,10.108786807961181]}"
00000000000000000834_0,0.3444,0.3278,0.3416,0.3284,0.5116,0.19532713,0.21809527,-0.1992499,0.20507466160074633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.36612873332292,9.816834340622338]}"
00000000000000000835_0,0.1655,0.037,0.0622,0.04185,0.3286,0.3300951,0.7740586,-0.6816786,0.49414094791894736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.82202831429544,10.00107880539525]}"
00000000000000000836_0,0.3472,0.3032,0.311,0.2898,0.5112,0.19105312,0.27640453,-0.2434931,0.25526520676672615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66904064712803,10.117141140103493]}"
00000000000000000838_0,0.1752,0.0335,0.0549,0.034,0.3486,0.33104238,0.82226866,-0.727881,0.5346702882149804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.46297169523285,9.604921765098542]}"
00000000000000000839_0,0.24385,0.0314,0.05515,0.05155,0.305,0.111414805,0.71084,-0.69373876,0.44384449920390867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.44950154025291,10.168884100468777]}"
0000000000000000083a_0,0.1289,0.0228,0.0402,0.0217,0.2225,0.26636308,0.82227683,-0.6939475,0.4047299050515756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.86640051504908,9.306860753827685]}"
0000000000000000083b_0,0.2153,0.0426,0.082,0.0696,0.3542,0.24389818,0.6715432,-0.62402564,0.46211301561255524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.50510725633991,10.871725978763891]}"
0000000000000000083c_0,0.2604,0.0486,0.0896,0.0585,0.4112,0.2245384,0.75090486,-0.6421725,0.5455810960826872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.54974437739695,9.828961596957951]}"
0000000000000000083e_0,0.19075,0.03565,0.0581,0.042,0.32345,0.25807077,0.77014637,-0.69545275,0.4878098101664462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.95730544752013,8.76095455566825]}"
00000000000000000841_0,0.12435,0.0175,0.0322,0.019,0.17675,0.17402859,0.8058748,-0.6917923,0.3401006196219234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.66913505293829,10.90163987772507]}"
00000000000000000843_0,0.1676,0.0169,0.0339,0.01795,0.2946,0.27477282,0.8851384,-0.7936073,0.5107070448915585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.10643493324767,9.7879984200021]}"
00000000000000000844_0,0.18345,0.0298,0.0422,0.0299,0.2418,0.1372134,0.7799043,-0.7028169,0.41188285064989105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.24800484774306,9.88878939488031]}"
00000000000000000845_0,0.202,0.01755,0.0366,0.0259,0.2449,0.09599462,0.8087149,-0.7399645,0.4261805941128027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.51391074612428,10.067554136420096]}"
00000000000000000846_0,0.1595,0.0224,0.046,0.027,0.2457,0.21273445,0.8019802,-0.68460745,0.4245502788899498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.3110711549701,10.581390478936461]}"
00000000000000000847_0,0.1686,0.0218,0.0457,0.0228,0.3256,0.31768516,0.86911595,-0.7538379,0.5353606759966937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.72663180540378,11.03180576239399]}"
00000000000000000849_0,0.5085,0.3474,0.387,0.3786,0.6024,0.084526084,0.22813456,-0.21770771,0.22667117075474974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.68296453403188,10.385917073112054]}"
0000000000000000084b_0,0.20405,0.0424,0.0644,0.0776,0.1831,-0.054113403,0.4046797,-0.47959596,0.20803207062104345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.70534173317016,10.542762921719323]}"
0000000000000000084c_0,0.1751,0.0243,0.0488,0.0285,0.3109,0.27942386,0.8320566,-0.7286628,0.5046461790272481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.13796122543842,9.629984761525476]}"
0000000000000000084d_0,0.2634,0.3362,0.2578,0.197,0.4181,0.22699928,0.35945377,-0.23716524,0.2974172763724028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.50779305362857,8.856445470370156]}"
0000000000000000084e_0,0.1978,0.0234,0.0445,0.0342,0.3749,0.30923697,0.8328037,-0.7877921,0.5621493887116706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.05801116515178,9.814947878525686]}"
0000000000000000084f_0,0.1122,0.0135,0.02745,0.0164,0.1583,0.17042513,0.81224954,-0.7044414,0.31547353910196424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.59089636597334,10.223950827385304]}"
00000000000000000850_0,0.1335,0.0124,0.0368,0.0189,0.2204,0.24554962,0.8420393,-0.7138414,0.40883268893487607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34556188759844,9.750538672654317]}"
00000000000000000851_0,0.2129,0.0326,0.0495,0.0567,0.1598,-0.14247386,0.47621247,-0.5269947,0.21584088392233422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.28492560592036,9.932267854631695]}"
00000000000000000853_0,0.1725,0.0205,0.0464,0.023,0.3415,0.3287938,0.87379974,-0.7607631,0.5526315942563144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.15233426998432,9.41843151211533]}"
00000000000000000854_0,0.1924,0.0252,0.0556,0.02975,0.3903,0.3396259,0.8583502,-0.7506167,0.5878213181293712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.949499253112,10.198169178731074]}"
00000000000000000855_0,0.2806,0.0457,0.0963,0.0628,0.4736,0.25590026,0.7658464,-0.66204596,0.5945580906005125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.26560725302994,9.986705760849338]}"
00000000000000000856_0,0.16925,0.03565,0.06305,0.0456,0.29625,0.2728249,0.7332163,-0.6490398,0.4466056701720358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.72940743422086,9.866601007362558]}"
00000000000000000858_0,0.2636,0.1584,0.1748,0.166,0.2404,-0.04603173,0.18307088,-0.15799616,0.1231244618180265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.97761194722308,9.933705159086287]}"
00000000000000000859_0,0.26365,0.0392,0.0652,0.0679,0.2419,-0.043022458,0.56165266,-0.5753826,0.3223017940387185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.88814431920663,10.068452451704214]}"
0000000000000000085a_0,0.17585,0.03315,0.05715,0.0435,0.23625,0.14656635,0.68900806,-0.61042947,0.3707919209009096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.23057295694929,8.951577058958414]}"
0000000000000000085c_0,0.2559,0.05705,0.0962,0.07705,0.3867,0.2035481,0.6677089,-0.6015738,0.4819455289929978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.69078445128557,10.868132717627413]}"
0000000000000000085d_0,0.407,0.5358,0.5231,0.484,0.5665,0.16384181,0.078534044,-0.03983112,0.07981297365726507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60472127278507,9.893191139772496]}"
0000000000000000085e_0,0.1253,0.0114,0.0266,0.0131,0.241,0.31586128,0.896891,-0.8011958,0.45332183571705353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.3486115852826,9.954456242149448]}"
00000000000000000860_0,0.2384,0.2976,0.2722,0.2548,0.3426,0.17934595,0.1469702,-0.114508785,0.12001093186356336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.49333017755424,8.563325193161957]}"
00000000000000000861_0,0.15,0.0225,0.035,0.0211,0.3348,0.3811881,0.88142735,-0.81070846,0.5497721762364973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.81717283747933,9.216939393887321]}"
00000000000000000862_0,0.6117,0.6632,0.6432,0.6136,0.6856,0.056964453,0.055418693,-0.03190849,0.06002665114755009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.20587843519971,10.95688626769842]}"
00000000000000000863_0,0.1608,0.0286,0.0493,0.0336,0.4208,0.44704264,0.8521127,-0.7902574,0.6085498773142541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11684624197976,9.91223542379583]}"
00000000000000000864_0,0.26,0.0394,0.0794,0.0619,0.3408,0.13448735,0.6925751,-0.6220847,0.4634429875387491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2678576155221,9.540692222283996]}"
00000000000000000865_0,0.1494,0.0882,0.0973,0.0795,0.264,0.27721336,0.5371179,-0.46138942,0.32809721807331904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5117456408787,8.749456120031521]}"
00000000000000000868_0,0.1901,0.02725,0.0563,0.03725,0.30585,0.23339047,0.7828621,-0.6890791,0.47787925183993263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.23021363083564,8.920315687071055]}"
00000000000000000869_0,0.15395,0.0922,0.1116,0.0884,0.28725,0.30213055,0.52934915,-0.44039115,0.34063269140127794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43377187421713,9.909360814886648]}"
0000000000000000086a_0,0.2337,0.03335,0.07235,0.036,0.4812,0.34620225,0.8607889,-0.7385963,0.6565080725780299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.23542843376538,9.65549691559447]}"
0000000000000000086b_0,0.2294,0.13885,0.15045,0.1432,0.3167,0.15986086,0.37725595,-0.3558814,0.27112201551623955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.8337962445174,10.316117975535967]}"
0000000000000000086c_0,0.2133,0.0397,0.0586,0.0546,0.2088,-0.010660985,0.58542144,-0.5617053,0.30298664241880396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.69078902556743,10.889243126804221]}"
0000000000000000086d_0,0.07,0.066,0.0565,0.0332,0.1556,0.37943262,0.64830506,-0.46723244,0.26655051761659665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.16589883077454,10.763478987027488]}"
0000000000000000086e_0,0.2401,0.0408,0.0695,0.0576,0.2534,0.026950357,0.629582,-0.5695262,0.3621454987785687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.72357753343778,10.820881333682726]}"
00000000000000000872_0,0.2266,0.07375,0.0979,0.1271,0.1576,-0.17959398,0.10713029,-0.23365948,0.058302525510381384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.16671188881209,10.374059311361677]}"
00000000000000000873_0,0.4123,0.3648,0.3738,0.3648,0.4897,0.08580931,0.14616734,-0.13422117,0.13831670409943983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.15727500404698,9.691160032374016]}"
00000000000000000874_0,0.1798,0.0305,0.0586,0.0315,0.2944,0.24167018,0.80668914,-0.66798866,0.4774791205689811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32687692968875,9.870912920726331]}"
00000000000000000875_0,0.037,0.0218,0.0227,0.0142,0.0859,0.39788446,0.71628374,-0.5819521,0.179220132422244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.34187422065169,8.923100464451824]}"
00000000000000000878_0,0.09,0.0528,0.062,0.0525,0.1793,0.33160043,0.5470233,-0.48611686,0.25990707441949573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.76551970864246,9.900197998988629]}"
0000000000000000087b_0,0.1928,0.0133,0.0369,0.018,0.3964,0.3455533,0.9131274,-0.8296792,0.6207349143811857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43997024967754,9.636362800042725]}"
0000000000000000087c_0,0.2039,0.0409,0.072,0.0418,0.327,0.23187041,0.7733189,-0.63909775,0.4924033063118004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.61227169545353,10.659364245598036]}"
0000000000000000087d_0,0.1394,0.01815,0.03505,0.02065,0.2934,0.35582253,0.8684923,-0.7865733,0.5025796829103146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.13831597727021,8.575003291855511]}"
0000000000000000087e_0,0.1836,0.0246,0.0452,0.0218,0.3682,0.33454153,0.8882051,-0.7813256,0.5838202284241683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62332097344819,9.732931693085574]}"
0000000000000000087f_0,0.1972,0.0184,0.0438,0.0236,0.5087,0.44128063,0.9113282,-0.84144795,0.7048823098964774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41751236757456,9.71065347403941]}"
00000000000000000880_0,0.20045,0.022,0.0411,0.03165,0.2137,0.03199322,0.74200124,-0.67739403,0.3663714996552901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.45192699152004,9.899030189119273]}"
00000000000000000882_0,0.2014,0.0318,0.0617,0.0516,0.2876,0.17627814,0.6957547,-0.646722,0.42183032423369043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.3651497350741,10.416819118885766]}"
00000000000000000883_0,0.1479,0.0448,0.0695,0.0559,0.2648,0.28325662,0.65138763,-0.5842058,0.38180822892148664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.37062030974352,8.785029405282655]}"
00000000000000000884_0,0.1034,0.0414,0.05245,0.0443,0.1813,0.27362135,0.60726947,-0.55122995,0.2832138881327669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.14900592915123,8.63896334008482]}"
00000000000000000886_0,0.1376,0.1664,0.18,0.1758,0.1941,0.17033464,0.04947286,-0.037690457,0.03155537134613431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.89191266911808,9.874865507976457]}"
00000000000000000887_0,0.1123,0.0107,0.02225,0.0147,0.19845,0.2772325,0.86206895,-0.7983688,0.38648951645835045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.05037091095491,9.021645651119737]}"
00000000000000000888_0,0.0985,0.0058,0.0258,0.0119,0.2492,0.43341962,0.9088472,-0.8123636,0.4676783614024568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.70236814416886,9.59926237880859]}"
