B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,pineapple,latitude,longitude
0.287,0.0522,0.08255,0.09095,0.2677,-0.034793608,0.4928203,-0.5286224,0.3087695673734588,0,10.207781152271153,-85.41168246679149
0.17305,0.0142,0.0331,0.01825,0.2632,0.20664759,0.8703145,-0.7765778,0.4701836532090928,0,9.831836205867132,-85.24917723189427
0.3167,0.2898,0.2736,0.2443,0.3862,0.09887608,0.22505951,-0.17065777,0.1882795454140137,0,10.676342404467896,-84.94455851904934
0.20725,0.02605,0.06165,0.03515,0.3332,0.23304655,0.8091489,-0.68772954,0.5148557720420086,0,10.996771466313328,-84.6436228988693
0.12495,0.0288,0.0402,0.0218,0.3077,0.42239687,0.8676783,-0.76889914,0.5169982008083067,0,10.378281393197037,-84.87763403038242
0.09235,0.0114,0.0215,0.0145,0.1735,0.30524734,0.84574467,-0.7794872,0.346656980262145,0,8.532333315859834,-82.87385195762542
0.20345,0.0538,0.0837,0.0856,0.2209,0.04112173,0.44143555,-0.4504268,0.2516428922782405,0,10.485540238120908,-85.57984708797866
0.5933,1.2392,1.1624,1.0744,1.152,0.32011688,0.034854475,0.00449363,0.0426936648200536,0,10.658106604200269,-83.66392025000854
0.0798,0.0063,0.0122,0.0067,0.1394,0.27189782,0.908282,-0.8390501,0.3080792551266827,0,9.636901789213196,-83.69985286137333
0.12025,0.1269,0.12745,0.11845,0.1632,0.15152586,0.15888515,-0.123000175,0.085876040336098,0,10.40648849311839,-84.83020298338091
0.07175,0.07365,0.08895,0.10135,0.1192,0.24849436,0.08093401,-0.14532788,0.0371591076319009,0,10.463890839773628,-85.50977849581734
0.1739,0.1007,0.116,0.1003,0.3189,0.29423702,0.5214695,-0.46654403,0.3567232258576261,0,9.602945471473479,-83.32184178981583
0.39325,0.3193,0.3609,0.3393,0.3977,0.005626175,0.079240166,-0.04851041,0.0708164966476724,0,8.962806000009907,-83.46000268051341
0.1827,0.03755,0.06915,0.04905,0.27085,0.19435567,0.6933417,-0.5932353,0.4057811975307527,0,8.9642433044645,-83.16463661509492
0.17605,0.0256,0.0461,0.03045,0.2599,0.19233856,0.79025316,-0.6986928,0.4354716326733595,0,10.730241321515066,-85.44617777370168
0.4067,0.5516,0.518,0.4816,0.5192,0.12150344,0.037569985,-0.0011569806,0.0375799974312177,0,8.557396312286768,-83.68107807193523
0.1372,0.07885,0.0857,0.05295,0.3399,0.4248585,0.73043144,-0.5972744,0.4820798450659729,0,10.462363703790626,-84.79310256214679
0.19075,0.0344,0.06285,0.0327,0.3219,0.25582758,0.81556684,-0.67329437,0.5076059128333603,0,10.626935063841321,-84.68099281468866
0.28625,0.0866,0.10595,0.11155,0.2287,-0.11175842,0.34430563,-0.36680114,0.2091341750563765,0,10.609507747329403,-85.21513108262613
0.33395,0.0479,0.0757,0.0957,0.2668,-0.11177699,0.47199997,-0.55795616,0.2975651916955801,0,10.209577782839391,-85.74459811108618
0.2389,0.02235,0.0399,0.0363,0.2255,-0.028854443,0.7226891,-0.69932175,0.372538728263062,0,10.31764511151897,-85.82418884525917
0.1338,0.022,0.0489,0.0179,0.3172,0.40665188,0.89316624,-0.73285985,0.5376002946918287,0,8.82392645708503,-83.28869395583182
0.419,0.41085,0.436,0.42795,0.5553,0.1398953,0.12951945,-0.12034703,0.1287881374037663,0,10.447631333131065,-84.81627909647706
0.17405,0.10765,0.1168,0.09775,0.2705,0.21696097,0.46911067,-0.39685,0.298445152867678,0,8.984724892942424,-83.36253547218645
0.16155,0.01935,0.0391,0.0246,0.282,0.27155903,0.83953035,-0.75646216,0.478675932260127,0,10.406218998533154,-85.27109612482678
0.532,0.584,0.5924,0.5908,0.632,0.08591067,0.033693198,-0.03234238,0.03587187257255,0,9.302638671992323,-83.40457662748324
0.0466,0.0088,0.0189,0.0135,0.1038,0.38031915,0.769821,-0.69193155,0.2194232914470564,0,10.113458047438602,-83.43098709683635
0.1637,0.0254,0.0467,0.0313,0.3146,0.31549236,0.81902283,-0.74148905,0.5023643328662958,0,10.845225677882365,-85.50591574009562
0.2084,0.1587,0.16825,0.15705,0.3157,0.20473193,0.33558962,-0.30468023,0.2446414757613826,0,9.031796613830286,-82.94086627782075
0.1815,0.03785,0.0517,0.0417,0.2539,0.16628385,0.71786195,-0.6616492,0.4000753987337768,0,9.87226039365251,-84.23803354808933
0.08335,0.1129,0.10715,0.09145,0.13215,0.22645009,0.18202145,-0.10447134,0.084369810251235,0,10.46811292160899,-84.71036772447937
0.17645,0.03625,0.0566,0.03175,0.32675,0.2986884,0.82287306,-0.7047085,0.5154339057094628,0,8.829136685732923,-83.25042572472833
0.1591,0.0212,0.0432,0.0234,0.2937,0.2972615,0.8524125,-0.7435441,0.4962061080503729,0,10.339294509866251,-85.62853577637793
0.25285,0.03785,0.0692,0.0674,0.2411,-0.023787828,0.563047,-0.55398,0.322263446208416,0,10.087676398784373,-85.26184347740035
0.1795,0.0473,0.0728,0.0533,0.414,0.39511374,0.77188104,-0.70090383,0.5593404349877383,0,10.08623909432978,-83.26192416036506
0.2447,0.0359,0.0644,0.0432,0.33,0.14842528,0.76848876,-0.673428,0.492670649308532,0,9.320874472259948,-83.93575045498311
0.1148,0.01925,0.0302,0.0156,0.2021,0.27548122,0.8566835,-0.73999137,0.3897868105672737,0,10.694757867792346,-84.63517873519856
0.27165,0.12825,0.15395,0.1472,0.4204,0.21494113,0.48132485,-0.4639157,0.3838516174299089,0,10.572407326095266,-84.87179498103565
0.18275,0.02445,0.0448,0.0274,0.2889,0.22506094,0.82674676,-0.7314954,0.4805218518433407,0,9.942778143455893,-85.01750172011984
0.1915,0.038,0.0626,0.0293,0.3784,0.3279523,0.85626686,-0.71609974,0.5768976501380129,0,8.664475494153814,-83.56070382386321
0.18215,0.0242,0.04745,0.0239,0.3662,0.3356433,0.87746733,-0.770579,0.5768452974474276,0,9.714695892817947,-85.1870138142332
0.1697,0.014,0.0355,0.0234,0.2972,0.27307776,0.8540237,-0.7865945,0.5004874428446162,0,9.161603172385558,-83.43610749395583
0.0979,0.0262,0.0372,0.0239,0.2078,0.35950276,0.7936987,-0.69632655,0.3769987704072766,0,10.506021826598834,-83.55558342674372
0.5641,0.5892,0.6232,0.6904,0.6568,0.07592755,-0.024940642,-0.026249979,-0.0272845653621955,0,9.986256603207279,-83.2284170002674
0.16155,0.019,0.0354,0.01845,0.2947,0.2918356,0.8821651,-0.78551954,0.509592323634201,0,10.328963884098876,-84.99872693068174
0.26095,0.079,0.1003,0.0759,0.454,0.27001888,0.71353084,-0.6381021,0.5506845223639605,0,10.772731634453919,-84.9774368584481
0.5287,0.6684,0.6724,0.6576,0.6899,0.13228294,0.023970313,-0.01284591,0.0262246246326853,0,9.366329225636397,-83.55791904648244
0.126,0.0144,0.0362,0.0177,0.3575,0.4788004,0.9056503,-0.81610364,0.5823811569007955,0,9.654868094895587,-83.74970935964195
0.24765,0.295,0.28485,0.2611,0.3296,0.14196624,0.11596413,-0.072829366,0.0942055727419166,0,10.315129828723435,-84.7947195296582
0.15765,0.01945,0.0449,0.01975,0.4187,0.45293662,0.9099099,-0.80629855,0.6376738305949373,0,8.380518032843634,-83.13849564032704
0.1396,0.0297,0.0575,0.0211,0.3682,0.45017725,0.8916003,-0.7298567,0.5854604798100158,0,8.54508939289433,-83.55216982866408
0.209,0.0386,0.0713,0.039,0.357,0.2614841,0.8030303,-0.6670558,0.532366062393948,0,9.657113883105886,-84.17092939636561
0.0457,0.0292,0.0283,0.0176,0.0985,0.36615813,0.6968131,-0.5536277,0.1969647754301159,0,8.711816709626913,-83.54103071914099
0.2932,0.2294,0.2486,0.2342,0.3902,0.14193738,0.24983983,-0.22166559,0.2081109788242093,0,9.821505580099759,-83.4327837274046
0.2152,0.03215,0.06315,0.046,0.2841,0.13799317,0.72129655,-0.63628507,0.4302493622992748,0,9.65450876878194,-85.146409963391
0.41175,0.5515,0.5494,0.5278,0.6323,0.2112447,0.090078436,-0.07015321,0.0944220164565687,0,10.336869058599127,-84.71198469199079
0.4063,0.8076,0.7852,0.7404,0.7588,0.30254915,0.012273221,0.017098425,0.0138055319799394,0,10.959760876607604,-85.31735936195894
0.0667,0.0346,0.0433,0.0322,0.1688,0.43354565,0.67960197,-0.59170204,0.2922967097119976,0,10.221255881532946,-83.3404369161971
0.267,0.2596,0.2478,0.2336,0.288,0.037837837,0.10429445,-0.07502799,0.079874680591726,0,10.780007988255287,-85.13185725578825
0.1953,0.02105,0.0421,0.02985,0.2825,0.18250315,0.8088682,-0.7406038,0.4665168926621468,0,10.226735604766075,-85.80379708830965
0.16945,0.0176,0.04005,0.02545,0.3003,0.2785524,0.8437452,-0.76465404,0.4992733890658866,0,10.183885965713573,-85.30505244256649
0.2487,0.363,0.3348,0.2964,0.4036,0.23746744,0.15314285,-0.093174435,0.133999993890524,0,10.840284943819707,-85.21019034856347
0.25005,0.03185,0.0581,0.05485,0.265,0.029026264,0.6570267,-0.640359,0.3844910439335031,0,10.036382596061149,-85.55190948264254
0.1016,0.0486,0.05215,0.0536,0.0635,-0.23076922,0.08454315,-0.09814096,0.0240641800328786,0,8.95561947773695,-83.46539257221814
0.23,0.0973,0.1126,0.0836,0.4532,0.3266979,0.6885246,-0.6019795,0.534722234698144,0,11.148407086272703,-85.64263932633861
0.0932,0.0133,0.0252,0.0183,0.1876,0.33618236,0.8222438,-0.7631579,0.3597535073734704,0,9.61129980361579,-83.85786651984995
0.1664,0.0197,0.0418,0.0276,0.3006,0.28736615,0.8318099,-0.75584114,0.4944457774309726,0,9.368036024676224,-83.75087716951131
0.36895,0.4082,0.40495,0.38285,0.4573,0.10692889,0.08861515,-0.06071327,0.0833302422444134,0,10.471167193574995,-84.72069835024675
0.1774,0.0255,0.0495,0.0305,0.3138,0.2776873,0.82282895,-0.72749794,0.5033163643192246,0,10.810101550273291,-85.52100743686883
0.29985,0.24385,0.2584,0.25265,0.36315,0.09547514,0.17944139,-0.1685303,0.1485481383764732,0,8.690706300450104,-83.27710568866668
0.1668,0.0195,0.0411,0.0205,0.3492,0.35348836,0.88909924,-0.78939277,0.566919637162298,0,9.978800586349086,-83.150263570549
0.1199,0.0324,0.05575,0.03095,0.313,0.44606143,0.820032,-0.6976271,0.5013033859247409,0,8.303712076051415,-83.05809642239834
0.0194,0.0001,0.0053,0.0025,0.0626,0.52682924,0.92319506,-0.8438881,0.1595292910314008,0,9.919242283011963,-83.21197783056802
0.2115,0.02535,0.0561,0.03665,0.3262,0.21331598,0.7979882,-0.7065132,0.5033609686678631,0,10.80821508817664,-84.59322741143019
0.23265,0.03785,0.0624,0.03795,0.4026,0.26753247,0.82771534,-0.7316129,0.5815480173347773,0,10.795818337255792,-85.03546802580223
0.2533,0.0403,0.0739,0.0641,0.3818,0.20233032,0.7124916,-0.6756638,0.5038059005826151,0,9.677505640055399,-84.09681838542573
0.18855,0.02535,0.04755,0.03775,0.2573,0.15419984,0.7441112,-0.6880433,0.4142192212649853,0,10.307044991166359,-85.48651212995864
0.16605,0.0227,0.039,0.02505,0.2011,0.09546508,0.7784656,-0.6751354,0.3636645442575873,0,10.32357399239416,-85.01831020387554
0.30145,0.27225,0.268,0.26215,0.3685,0.10008206,0.16863555,-0.15789472,0.1410914158081547,0,10.888793969162162,-85.02109498125631
0.1535,0.04225,0.06355,0.0443,0.3486,0.388568,0.77449733,-0.69161713,0.5111994600736391,0,8.638693845499585,-83.12448192189477
0.2255,0.0461,0.0741,0.0799,0.362,0.23234041,0.63837975,-0.66016966,0.4492515073365636,0,9.527307324550614,-84.50662981804106
0.1266,0.0707,0.0743,0.0565,0.28,0.37727496,0.6641902,-0.5805814,0.4007770510218119,0,8.931544628122548,-82.72077903321146
0.18675,0.0185,0.03855,0.01775,0.38985,0.35223725,0.9129048,-0.820028,0.6149735461185843,0,9.007901427272708,-83.2238355923184
0.1959,0.0325,0.0625,0.0427,0.2776,0.17254488,0.73337495,-0.632461,0.4295379610900576,0,9.284941860895168,-83.656823559264
0.3346,0.3706,0.3902,0.3724,0.6056,0.28823653,0.23844582,-0.2163085,0.2366711934741382,0,8.05317194331048,-82.89666916584206
0.3185,0.0496,0.0744,0.1062,0.2258,-0.17031053,0.36024094,-0.50433046,0.2156249843007221,0,10.803813343284455,-85.6245831891278
0.1492,0.0563,0.0758,0.0558,0.2686,0.28578264,0.6559803,-0.55981416,0.3871906704196843,0,10.352409913014396,-83.53788661564657
0.21735,0.0229,0.04235,0.02895,0.3195,0.1902766,0.83383554,-0.7659251,0.5136719888366426,0,10.050575977550237,-85.48237987965169
0.1747,0.027,0.0477,0.0298,0.243,0.16351447,0.78152496,-0.67182666,0.4138198776009307,0,9.826536145690827,-84.43332729085691
0.1619,0.0171,0.03475,0.01995,0.2806,0.26824862,0.8672434,-0.77961,0.4883829996236668,0,10.271471705915227,-85.82652446499787
0.2034,0.0328,0.0577,0.0369,0.3204,0.22336769,0.7934509,-0.6947897,0.4960340628065608,0,9.601418335490475,-84.48974149069961
0.1636,0.06695,0.0887,0.09425,0.2294,0.16743001,0.4175807,-0.44231373,0.2461300197015007,0,10.236886567476626,-85.2299532848141
0.1373,0.0356,0.0596,0.0366,0.2538,0.2978778,0.74793386,-0.61965543,0.4121963599747612,0,10.451673751909603,-84.84628282696666
0.3113,0.0699,0.0937,0.0984,0.2995,-0.01931896,0.50540334,-0.52339774,0.3359505430800393,0,8.883844086535802,-83.45497211492234
0.2674,0.0481,0.0831,0.07275,0.2849,0.031685703,0.5931777,-0.5483696,0.3710429742428919,0,10.39211544857248,-85.60625755733177
0.16035,0.0162,0.0401,0.0209,0.3074,0.31437734,0.87267745,-0.7692086,0.5188337421535538,0,10.06414053834044,-85.32849847148202
0.136,0.0185,0.0393,0.0266,0.2169,0.2292434,0.78151953,-0.69320846,0.3839273806795664,0,9.802461296076425,-84.01992259710511
0.4657,0.7464,0.7164,0.6796,0.6684,0.17873202,-0.008308614,0.03466207,-0.0090909178873443,0,11.054263644496977,-85.34898005995994
0.1819,0.04445,0.07845,0.078,0.2507,0.15903838,0.5254031,-0.52331764,0.3125980372381763,0,10.357979467775937,-85.21207681066012
0.3531,0.0231,0.0594,0.0562,0.4464,0.11669792,0.7763629,-0.76512456,0.5837821513670629,0,9.496315447248492,-83.54686976848777
0.5258,0.7592,0.7324,0.6884,0.7848,0.19761942,0.065435804,-0.0345373,0.0732819969743362,0,10.344235243928908,-83.52737632682238
0.24705,0.0477,0.0787,0.05845,0.3772,0.2084902,0.7316653,-0.65474886,0.5110084009804746,0,10.764287470783197,-84.84538451168254
0.3406,0.246,0.281,0.293,0.376,0.04939991,0.124065734,-0.14459665,0.1065012504355944,0,8.754756180207826,-83.61451290938197
0.1461,0.0196,0.0451,0.0218,0.345,0.40500915,0.88113415,-0.76877725,0.5592985676331848,0,9.597106422126702,-83.91517903497677
0.18525,0.02155,0.03905,0.03,0.2386,0.12587,0.7766195,-0.7187106,0.4071038278513788,0,10.180921525275979,-85.49872921782267
0.23415,0.0383,0.0632,0.06995,0.2489,0.030535119,0.56123567,-0.59500164,0.3278072866123588,0,10.562076700327891,-85.17587470471011
0.1611,0.04035,0.074,0.0503,0.2472,0.21087435,0.6618487,-0.5392279,0.3703448275862069,0,8.53314179961554,-83.0631269879894
0.2024,0.034,0.07045,0.06365,0.2995,0.19346482,0.64945614,-0.6191377,0.4098650211829898,0,10.329502873269348,-85.33990707559033
0.1588,0.03,0.0498,0.0289,0.3442,0.36858845,0.84508175,-0.7472081,0.5416905133855249,0,10.148582175047675,-83.73012608644815
0.3443,0.0506,0.0761,0.0863,0.2374,-0.18377171,0.46679023,-0.51451355,0.2751608514057175,0,10.796626821011499,-85.51031748498781
0.1574,0.0261,0.04555,0.02705,0.304,0.31772864,0.8365806,-0.73937917,0.4998796592929825,0,10.417807265698297,-85.04391218947295
0.4068,0.294,0.3306,0.3356,0.4804,0.08295761,0.177451,-0.18471023,0.1650456029888559,0,9.690261717089896,-84.43611206823769
0.195,0.06155,0.0765,0.096,0.2521,0.12771192,0.44843435,-0.5343883,0.2760877105443523,0,10.935775858521612,-85.0148966057959
0.20575,0.02305,0.04965,0.0291,0.369,0.28403652,0.85380554,-0.76280904,0.5676984599589152,0,10.181460514446451,-85.59080653444492
0.192,0.054,0.0539,0.0371,0.29,0.20331949,0.7731581,-0.6865368,0.4586507004683114,0,10.94529800053328,-85.18602566742067
0.0663,0.0175,0.0281,0.0178,0.1476,0.38008416,0.78476423,-0.68013656,0.2926059436542503,0,10.262129226960383,-83.46494341457607
0.1688,0.0281,0.0419,0.0284,0.3242,0.315213,0.83891094,-0.77110076,0.5204081678129755,0,9.328330489118141,-83.97563565359802
0.2222,0.15265,0.18735,0.1898,0.2977,0.1452202,0.22133332,-0.22750229,0.1638987275117329,0,10.576449744873804,-84.65781628035838
0.26815,0.11445,0.11765,0.09365,0.3607,0.14717342,0.5877628,-0.50810075,0.4197359620749955,0,10.777492705459753,-84.83855731552323
0.1576,0.0505,0.0847,0.0657,0.3335,0.35817552,0.6708417,-0.59493065,0.4467304201712339,0,9.754491259904443,-83.46682987667272
0.1956,0.0684,0.0962,0.1166,0.1781,-0.046829,0.20868681,-0.29857823,0.1160815498340101,0,9.855012740197417,-85.37027013219357
0.4904,0.5304,0.508,0.4852,0.57,0.07506602,0.08036392,-0.057513893,0.081790129253011,0,9.510778323322816,-83.80980665214956
0.1141,0.04365,0.07245,0.05165,0.1717,0.20153953,0.5374972,-0.4065124,0.2489458808664058,0,8.94124643319104,-83.30252801120726
0.1684,0.02315,0.0454,0.0336,0.2576,0.20938967,0.7692308,-0.70033,0.424671400983873,0,10.624240117988963,-85.2930150177593
0.1917,0.4184,0.3442,0.2338,0.4356,0.3888092,0.30146402,-0.117209576,0.2588507150098017,0,10.879361658678906,-85.23992458446783
0.2418,0.0428,0.0755,0.0589,0.3772,0.21873993,0.7298785,-0.6664458,0.5100416729491062,0,9.875314665618518,-83.95174046704044
0.11765,0.0317,0.038,0.02215,0.2694,0.3920682,0.8480535,-0.7527651,0.4685427319728747,0,10.682810274513555,-85.04274437960359
0.1741,0.06525,0.0792,0.0687,0.253,0.18473424,0.572894,-0.5231788,0.3364366417834621,0,10.926613042623593,-84.75528348868535
0.2323,0.0291,0.0629,0.0747,0.3098,0.14296256,0.61144346,-0.6624631,0.3986998336696834,0,9.706611055260872,-84.30819197177907
0.1593,0.01815,0.0404,0.02175,0.2833,0.2801627,0.8574004,-0.7503862,0.4873299965844681,0,10.256739335255666,-85.84493992832233
0.15465,0.01505,0.03085,0.01935,0.2446,0.22529742,0.85338134,-0.7760029,0.4422737069365925,0,10.111751248398775,-85.74980833973407
0.2384,0.0545,0.0904,0.0558,0.378,0.22647631,0.7427386,-0.6140051,0.5175626415469703,0,10.494253896376868,-83.58702446168792
0.2465,0.04295,0.0796,0.0653,0.3277,0.14141412,0.66768444,-0.6091333,0.4407614593559978,0,10.16259589347994,-85.48354768952105
0.1823,0.0311,0.0565,0.0307,0.4028,0.37685865,0.85836214,-0.7539734,0.5979110812627628,0,8.298591678931933,-83.04147758964213
0.17455,0.0571,0.07745,0.06165,0.3138,0.28514388,0.6715941,-0.60408944,0.4320349609885152,0,10.896788975190825,-85.06178866362693
0.0621,0.0221,0.0289,0.0183,0.0966,0.21739131,0.68146217,-0.53944224,0.191006673697887,0,8.924178442792769,-83.33046561654338
0.2166,0.09,0.0829,0.0752,0.3504,0.23597884,0.6466165,-0.61735517,0.4459809885106106,0,9.57222308875659,-84.41104907181075
0.2231,0.2674,0.264,0.2364,0.3672,0.24411313,0.2166998,-0.16349809,0.1777817998191526,0,9.251524532325922,-83.7673163392107
0.3335,0.4963,0.488,0.4823,0.4629,0.16248119,-0.020524757,0.026396038,-0.0201356215984429,0,10.401188432942085,-84.71512879548521
0.19025,0.2264,0.22725,0.19885,0.3915,0.34593898,0.32633182,-0.26545456,0.2650295638436208,0,10.772911297510744,-84.72887301933224
0.22065,0.05155,0.08615,0.08865,0.2488,0.05996377,0.4745888,-0.48559487,0.2868529320421283,0,10.380167855293688,-85.22582103450715
0.28565,0.0388,0.07015,0.0764,0.2693,-0.029462114,0.5579983,-0.58668435,0.342142629430644,0,10.028477421560895,-85.66779215429396
0.1137,0.0466,0.0524,0.0339,0.2422,0.36105648,0.7544368,-0.6442634,0.4025898749921988,0,10.608250105931635,-84.88104762846208
0.1496,0.041,0.0702,0.0406,0.3244,0.36877638,0.77753425,-0.6441966,0.4921387331511797,0,10.45571617068814,-83.48982674794618
0.1854,0.0084,0.0287,0.0127,0.3352,0.28774494,0.9269905,-0.84226435,0.5705271980430298,0,9.521019117561778,-83.31824852867935
0.135,0.05605,0.07035,0.04965,0.2397,0.27942353,0.656817,-0.54620224,0.3611515902758536,0,10.711466532076969,-84.90655978253108
0.1086,0.025,0.032,0.017,0.2138,0.32630274,0.8526863,-0.7396257,0.4039408815391786,0,10.988327302642604,-85.4839070156347
0.01,0.006,0.0119,0.0041,0.0424,0.6183206,0.8236559,-0.56169426,0.1051235100275591,0,8.82716039210786,-83.58837193461409
0.1486,0.0224,0.0451,0.03,0.2792,0.30528283,0.8059508,-0.72186244,0.4619377020457573,0,9.937657746336413,-84.33361429431964
0.20275,0.0493,0.0978,0.0727,0.3073,0.20497991,0.6173684,-0.51715624,0.3998863625597624,0,10.388162861322352,-85.3028066543562
0.3088,0.214,0.2175,0.194,0.3942,0.121479355,0.3403604,-0.2888671,0.2759602889121804,0,8.548592822502396,-82.84977710801103
0.206,0.0522,0.0885,0.0991,0.2468,0.09010602,0.42700204,-0.47211453,0.2619103968469503,0,9.31359811845858,-83.67173559298038
0.1201,0.0179,0.0344,0.018,0.2339,0.32146892,0.8570861,-0.7435706,0.4307088667131749,0,9.780452571615497,-83.73075490714703
0.1052,0.0328,0.0491,0.0294,0.1888,0.28435376,0.73052245,-0.5872215,0.3329156330449356,0,10.922480792316644,-85.15162019203888
0.4802,0.7008,0.6584,0.6168,0.6676,0.16326885,0.039551515,-0.0069381427,0.0427034013529092,0,9.567821343864406,-84.0814571940673
0.0941,0.0033,0.0125,0.0108,0.1532,0.23898101,0.8682927,-0.8491249,0.3216867471501795,0,9.415646734734558,-83.4455398044391
0.1113,0.0297,0.0478,0.0279,0.264,0.4068745,0.80883867,-0.6933932,0.4472155576553311,0,8.58515425456606,-83.39343751796015
0.32765,0.2702,0.26805,0.24605,0.4246,0.12888002,0.26623425,-0.22601606,0.2287831599682448,0,10.564502151595015,-84.66230785677898
0.32645,0.05945,0.08855,0.1185,0.226,-0.1818264,0.31204644,-0.43697345,0.1909413758761809,0,10.218830430265822,-85.1232334290607
0.1431,0.0325,0.0545,0.0284,0.34,0.40757608,0.8458198,-0.7237009,0.5382312333751038,0,10.761323030345602,-83.63921657969526
0.174,0.0105,0.0393,0.0181,0.4461,0.43880022,0.9220164,-0.8380717,0.6658369582535592,0,9.609772667632788,-83.47446555658773
0.077,0.01355,0.03605,0.01515,0.2662,0.55128205,0.89230496,-0.7614558,0.4819543168109733,0,10.068991440874687,-85.21162765301807
0.14985,0.03055,0.06445,0.03155,0.3302,0.37569,0.8255701,-0.67338145,0.5198433237334896,0,10.868042886099001,-83.6380487698259
0.53,0.7388,0.6924,0.576,0.7652,0.18159361,0.14106773,-0.049945142,0.154138641336527,0,9.267245049798014,-83.70003252443014
0.4676,0.4936,0.4696,0.4252,0.6144,0.13567472,0.18199311,-0.13357937,0.1843336339375123,0,10.843698541899363,-84.22698427009466
0.3785,0.45095,0.436,0.3903,0.5767,0.20749576,0.1927611,-0.1389355,0.1905930156397592,0,10.852951189325793,-84.80783493280634
0.31825,0.16135,0.18995,0.1933,0.3493,0.046513364,0.2875046,-0.295503,0.2244389093190299,0,8.630519176414097,-82.84807030897119
0.3409,0.2225,0.21465,0.1878,0.4415,0.12857874,0.40314636,-0.34572887,0.3369786594341298,0,10.915473933100511,-84.80765526974952
0.29085,0.07475,0.08835,0.1746,0.2318,-0.11298193,0.14074802,-0.44807124,0.0946601926185494,0,8.645161715545244,-82.94005779406503
0.1642,0.0382,0.0601,0.0294,0.3154,0.31526273,0.82946634,-0.6798935,0.5078125043235449,0,8.648665145153311,-83.54875623058442
0.3667,0.5888,0.5644,0.5372,0.6376,0.26974013,0.085461386,-0.06089849,0.0899212131787479,0,10.90253819300919,-85.09188222564494
0.15695,0.01435,0.0257,0.01625,0.1822,0.07445084,0.8362308,-0.7527658,0.3563963071831128,0,10.212272728691751,-84.96414179224314
0.1395,0.0307,0.0611,0.0372,0.3414,0.41983777,0.8034865,-0.69639754,0.5193489611254593,0,9.9172659893869,-83.01973835976644
0.3051,0.2316,0.2478,0.2348,0.4494,0.1912525,0.313651,-0.28915665,0.2718290968941271,0,9.808480008480025,-83.32112313758853
0.21,0.03685,0.06225,0.0565,0.2506,0.088145934,0.6320417,-0.6020457,0.3607359848854852,0,10.340462319735606,-85.05334449995621
0.12435,0.01755,0.0344,0.01625,0.2696,0.36870164,0.886304,-0.7736842,0.4835846601832726,0,9.852856783515529,-85.41752151613827
0.1626,0.02,0.0416,0.0257,0.363,0.38127854,0.86776435,-0.7943648,0.5693147370240798,0,9.648939214020398,-83.74575677239183
0.16795,0.0156,0.0372,0.0191,0.298,0.2791072,0.8795333,-0.778043,0.5119936474659845,0,10.349625135633625,-85.28870310439552
0.164,0.0335,0.0556,0.0454,0.2623,0.2305888,0.70490736,-0.6502045,0.4028104665038387,0,9.22978530245023,-83.50464895013415
0.1303,0.023,0.0407,0.0201,0.2665,0.34324595,0.85973483,-0.73502606,0.4698703245430918,0,9.370551307471759,-83.83567813233219
0.23995,0.03655,0.06645,0.0554,0.2713,0.061320268,0.66085094,-0.6065137,0.3917382225533431,0,9.036288190250884,-83.15080255971947
0.1752,0.0228,0.0436,0.0243,0.341,0.32119334,0.8669587,-0.7732709,0.5490003371940976,0,9.945023931666192,-83.61756718134798
0.21385,0.02965,0.05425,0.04035,0.3194,0.19793718,0.77567756,-0.7096213,0.4868566560788696,0,10.113907205080663,-85.47833746087315
0.1128,0.02875,0.0372,0.0227,0.24,0.3605442,0.8271793,-0.7316017,0.4273633055953142,0,10.70787327094049,-85.14443366976593
0.22555,0.0217,0.0526,0.0429,0.3132,0.16269141,0.75905645,-0.71241117,0.4736012116884232,0,10.090191681579908,-85.27468938596326
0.16795,0.02055,0.04025,0.02695,0.2495,0.19535273,0.805028,-0.7221743,0.4299375454570754,0,10.243444269050698,-85.73965737702352
0.127,0.0216,0.0395,0.0225,0.2916,0.39321545,0.8567335,-0.76140136,0.4958235930558538,0,9.566563702466638,-83.88796008186796
0.272,0.1182,0.134,0.1068,0.4018,0.19263874,0.5800236,-0.49981335,0.4387269602375162,0,9.752694629336203,-84.35948577450229
0.1432,0.023,0.0342,0.0223,0.196,0.15566038,0.795694,-0.70286703,0.3627314427700147,0,10.169243426582424,-83.42712434111463
0.1564,0.0168,0.0411,0.01795,0.26635,0.2600828,0.87372494,-0.73263943,0.4750733146082913,0,8.876477901206021,-83.04093860047166
0.2446,0.083,0.09705,0.10875,0.2141,-0.06649225,0.32631254,-0.37618512,0.1920459418271781,0,10.524796616036932,-85.63114089070189
0.25815,0.0359,0.05845,0.06285,0.2711,0.024468593,0.6235964,-0.64527386,0.3745728390439828,0,10.01626033369687,-85.43836243072984
0.22835,0.1153,0.1438,0.1738,0.2127,-0.035483517,0.1006468,-0.19326785,0.0658206224943693,0,10.663586327433398,-85.52729564385767
0.0769,0.0198,0.0349,0.016,0.2148,0.47274598,0.8613518,-0.7204646,0.4080459753123105,0,9.858156843691834,-83.26273264412076
0.08575,0.01505,0.02945,0.01775,0.2032,0.4064717,0.83933014,-0.74683,0.3858450602233262,0,10.004043245832845,-85.15188968662412
